"AIC";"Stability";"Predictor";"ID"
"7511";588.384032565952;"Relative distance";"Cover + Spatial 
 structure";835
"7512";766.683095172842;"Relative distance";"Spatial 
 structure";835
"7513";782.402292825339;"Size tipping";"Cover";835
"7514";758.689188468332;"Size tipping";"Cover + Spatial 
 structure";835
"7515";777.842497863552;"Size tipping";"Spatial 
 structure";835
"7516";712.496821913859;"Absolute distance";"Cover";836
"7517";643.675024370049;"Absolute distance";"Cover + Spatial 
 structure";836
"7518";764.948719798443;"Absolute distance";"Spatial 
 structure";836
"7519";689.533177865127;"Relative distance";"Cover";836
"7520";620.088980455481;"Relative distance";"Cover + Spatial 
 structure";836
"7521";766.011984963665;"Relative distance";"Spatial 
 structure";836
"7522";799.813534235806;"Size tipping";"Cover";836
"7523";771.456858349634;"Size tipping";"Cover + Spatial 
 structure";836
"7524";788.453050152711;"Size tipping";"Spatial 
 structure";836
"7525";735.878974252426;"Absolute distance";"Cover";837
"7526";649.567318584274;"Absolute distance";"Cover + Spatial 
 structure";837
"7527";733.835727161523;"Absolute distance";"Spatial 
 structure";837
"7528";694.533801546015;"Relative distance";"Cover";837
"7529";633.114177664469;"Relative distance";"Cover + Spatial 
 structure";837
"7530";734.157063030688;"Relative distance";"Spatial 
 structure";837
"7531";762.6960586471;"Size tipping";"Cover";837
"7532";727.708557322909;"Size tipping";"Cover + Spatial 
 structure";837
"7533";764.250153330066;"Size tipping";"Spatial 
 structure";837
"7534";715.612045767501;"Absolute distance";"Cover";838
"7535";593.344281076888;"Absolute distance";"Cover + Spatial 
 structure";838
"7536";709.041824116614;"Absolute distance";"Spatial 
 structure";838
"7537";718.234730449287;"Relative distance";"Cover";838
"7538";633.700106132323;"Relative distance";"Cover + Spatial 
 structure";838
"7539";762.542710505089;"Relative distance";"Spatial 
 structure";838
"7540";773.579446703537;"Size tipping";"Cover";838
"7541";725.898704378691;"Size tipping";"Cover + Spatial 
 structure";838
"7542";763.858844490197;"Size tipping";"Spatial 
 structure";838
"7543";777.786963919934;"Absolute distance";"Cover";839
"7544";684.695742170805;"Absolute distance";"Cover + Spatial 
 structure";839
"7545";790.258237942867;"Absolute distance";"Spatial 
 structure";839
"7546";701.207455397392;"Relative distance";"Cover";839
"7547";662.940104054136;"Relative distance";"Cover + Spatial 
 structure";839
"7548";784.149083467083;"Relative distance";"Spatial 
 structure";839
"7549";793.590583237935;"Size tipping";"Cover";839
"7550";766.46397535145;"Size tipping";"Cover + Spatial 
 structure";839
"7551";782.275113401086;"Size tipping";"Spatial 
 structure";839
"7552";715.155832852145;"Absolute distance";"Cover";840
"7553";623.385800562278;"Absolute distance";"Cover + Spatial 
 structure";840
"7554";693.86557682958;"Absolute distance";"Spatial 
 structure";840
"7555";680.991850661561;"Relative distance";"Cover";840
"7556";616.991629128292;"Relative distance";"Cover + Spatial 
 structure";840
"7557";756.312687824818;"Relative distance";"Spatial 
 structure";840
"7558";795.397493202167;"Size tipping";"Cover";840
"7559";752.915669660018;"Size tipping";"Cover + Spatial 
 structure";840
"7560";771.661823670105;"Size tipping";"Spatial 
 structure";840
"7561";763.612783223834;"Absolute distance";"Cover";841
"7562";661.119463922714;"Absolute distance";"Cover + Spatial 
 structure";841
"7563";731.828522403809;"Absolute distance";"Spatial 
 structure";841
"7564";682.391231237003;"Relative distance";"Cover";841
"7565";608.178637172278;"Relative distance";"Cover + Spatial 
 structure";841
"7566";766.855255065143;"Relative distance";"Spatial 
 structure";841
"7567";805.24907554681;"Size tipping";"Cover";841
"7568";742.837794214967;"Size tipping";"Cover + Spatial 
 structure";841
"7569";748.483773500589;"Size tipping";"Spatial 
 structure";841
"7570";700.950799764636;"Absolute distance";"Cover";842
"7571";597.842446239527;"Absolute distance";"Cover + Spatial 
 structure";842
"7572";706.09540497643;"Absolute distance";"Spatial 
 structure";842
"7573";696.100585307494;"Relative distance";"Cover";842
"7574";633.811899268395;"Relative distance";"Cover + Spatial 
 structure";842
"7575";753.411373257778;"Relative distance";"Spatial 
 structure";842
"7576";782.201771076121;"Size tipping";"Cover";842
"7577";749.033484670915;"Size tipping";"Cover + Spatial 
 structure";842
"7578";778.103481764667;"Size tipping";"Spatial 
 structure";842
"7579";764.475704327147;"Absolute distance";"Cover";843
"7580";663.326690357742;"Absolute distance";"Cover + Spatial 
 structure";843
"7581";764.500768340753;"Absolute distance";"Spatial 
 structure";843
"7582";645.231479735524;"Relative distance";"Cover";843
"7583";565.900151378293;"Relative distance";"Cover + Spatial 
 structure";843
"7584";717.271431325479;"Relative distance";"Spatial 
 structure";843
"7585";800.197340575865;"Size tipping";"Cover";843
"7586";763.526676124566;"Size tipping";"Cover + Spatial 
 structure";843
"7587";773.953611395713;"Size tipping";"Spatial 
 structure";843
"7588";711.032981223089;"Absolute distance";"Cover";844
"7589";635.830967726193;"Absolute distance";"Cover + Spatial 
 structure";844
"7590";711.751710038509;"Absolute distance";"Spatial 
 structure";844
"7591";706.793380140345;"Relative distance";"Cover";844
"7592";642.007748969572;"Relative distance";"Cover + Spatial 
 structure";844
"7593";732.287795425445;"Relative distance";"Spatial 
 structure";844
"7594";797.969909714748;"Size tipping";"Cover";844
"7595";756.70376813001;"Size tipping";"Cover + Spatial 
 structure";844
"7596";776.065915817934;"Size tipping";"Spatial 
 structure";844
"7597";731.04352673774;"Absolute distance";"Cover";845
"7598";641.333962024137;"Absolute distance";"Cover + Spatial 
 structure";845
"7599";754.222417343541;"Absolute distance";"Spatial 
 structure";845
"7600";674.667953368509;"Relative distance";"Cover";845
"7601";597.247458840958;"Relative distance";"Cover + Spatial 
 structure";845
"7602";767.097939993866;"Relative distance";"Spatial 
 structure";845
"7603";775.438995584638;"Size tipping";"Cover";845
"7604";735.409729188088;"Size tipping";"Cover + Spatial 
 structure";845
"7605";750.696376398042;"Size tipping";"Spatial 
 structure";845
"7606";689.512814659086;"Absolute distance";"Cover";846
"7607";640.587511835908;"Absolute distance";"Cover + Spatial 
 structure";846
"7608";747.770395462591;"Absolute distance";"Spatial 
 structure";846
"7609";640.860630259484;"Relative distance";"Cover";846
"7610";592.32428573043;"Relative distance";"Cover + Spatial 
 structure";846
"7611";703.298423572832;"Relative distance";"Spatial 
 structure";846
"7612";804.868693575852;"Size tipping";"Cover";846
"7613";758.22903642952;"Size tipping";"Cover + Spatial 
 structure";846
"7614";767.581713304229;"Size tipping";"Spatial 
 structure";846
"7615";752.422665736539;"Absolute distance";"Cover";847
"7616";659.389002727871;"Absolute distance";"Cover + Spatial 
 structure";847
"7617";746.168956783853;"Absolute distance";"Spatial 
 structure";847
"7618";654.032878872366;"Relative distance";"Cover";847
"7619";584.155283222802;"Relative distance";"Cover + Spatial 
 structure";847
"7620";753.868650975869;"Relative distance";"Spatial 
 structure";847
"7621";768.74583645466;"Size tipping";"Cover";847
"7622";725.981011841574;"Size tipping";"Cover + Spatial 
 structure";847
"7623";749.641769984895;"Size tipping";"Spatial 
 structure";847
"7624";749.441787568122;"Absolute distance";"Cover";848
"7625";662.591977965722;"Absolute distance";"Cover + Spatial 
 structure";848
"7626";742.716572645159;"Absolute distance";"Spatial 
 structure";848
"7627";674.771318959419;"Relative distance";"Cover";848
"7628";653.22705089627;"Relative distance";"Cover + Spatial 
 structure";848
"7629";759.272284704023;"Relative distance";"Spatial 
 structure";848
"7630";788.380236356545;"Size tipping";"Cover";848
"7631";753.020684779603;"Size tipping";"Cover + Spatial 
 structure";848
"7632";773.98156449979;"Size tipping";"Spatial 
 structure";848
"7633";755.051603339704;"Absolute distance";"Cover";849
"7634";651.143769161378;"Absolute distance";"Cover + Spatial 
 structure";849
"7635";771.963019765232;"Absolute distance";"Spatial 
 structure";849
"7636";696.126632811274;"Relative distance";"Cover";849
"7637";593.320562156344;"Relative distance";"Cover + Spatial 
 structure";849
"7638";756.993610693733;"Relative distance";"Spatial 
 structure";849
"7639";775.600853911649;"Size tipping";"Cover";849
"7640";749.278890842574;"Size tipping";"Cover + Spatial 
 structure";849
"7641";775.564380942731;"Size tipping";"Spatial 
 structure";849
"7642";746.912260265928;"Absolute distance";"Cover";850
"7643";695.421757523247;"Absolute distance";"Cover + Spatial 
 structure";850
"7644";783.79479385739;"Absolute distance";"Spatial 
 structure";850
"7645";685.518886659721;"Relative distance";"Cover";850
"7646";629.025742959225;"Relative distance";"Cover + Spatial 
 structure";850
"7647";762.797797031062;"Relative distance";"Spatial 
 structure";850
"7648";798.109578684843;"Size tipping";"Cover";850
"7649";770.062254087736;"Size tipping";"Cover + Spatial 
 structure";850
"7650";788.591177144418;"Size tipping";"Spatial 
 structure";850
"7651";733.395529076574;"Absolute distance";"Cover";851
"7652";618.914555169101;"Absolute distance";"Cover + Spatial 
 structure";851
"7653";726.519912703051;"Absolute distance";"Spatial 
 structure";851
"7654";695.83318233633;"Relative distance";"Cover";851
"7655";630.490740824973;"Relative distance";"Cover + Spatial 
 structure";851
"7656";735.774669003879;"Relative distance";"Spatial 
 structure";851
"7657";783.678816610232;"Size tipping";"Cover";851
"7658";745.129046066316;"Size tipping";"Cover + Spatial 
 structure";851
"7659";772.592072475013;"Size tipping";"Spatial 
 structure";851
"7660";710.728724451477;"Absolute distance";"Cover";852
"7661";610.001877213955;"Absolute distance";"Cover + Spatial 
 structure";852
"7662";717.524312069471;"Absolute distance";"Spatial 
 structure";852
"7663";705.642655462745;"Relative distance";"Cover";852
"7664";644.115334549259;"Relative distance";"Cover + Spatial 
 structure";852
"7665";756.425427636681;"Relative distance";"Spatial 
 structure";852
"7666";784.024785195826;"Size tipping";"Cover";852
"7667";752.162494590926;"Size tipping";"Cover + Spatial 
 structure";852
"7668";769.00596189411;"Size tipping";"Spatial 
 structure";852
"7669";741.551385654918;"Absolute distance";"Cover";853
"7670";647.423099926572;"Absolute distance";"Cover + Spatial 
 structure";853
"7671";754.790159657749;"Absolute distance";"Spatial 
 structure";853
"7672";720.692948963414;"Relative distance";"Cover";853
"7673";645.890152980547;"Relative distance";"Cover + Spatial 
 structure";853
"7674";789.70422820237;"Relative distance";"Spatial 
 structure";853
"7675";790.34797481378;"Size tipping";"Cover";853
"7676";763.527764345248;"Size tipping";"Cover + Spatial 
 structure";853
"7677";773.096171963218;"Size tipping";"Spatial 
 structure";853
"7678";727.007183345539;"Absolute distance";"Cover";854
"7679";620.788353978944;"Absolute distance";"Cover + Spatial 
 structure";854
"7680";752.547723249067;"Absolute distance";"Spatial 
 structure";854
"7681";703.699679902828;"Relative distance";"Cover";854
"7682";641.542785448874;"Relative distance";"Cover + Spatial 
 structure";854
"7683";754.27250057467;"Relative distance";"Spatial 
 structure";854
"7684";793.331463553616;"Size tipping";"Cover";854
"7685";740.228926276914;"Size tipping";"Cover + Spatial 
 structure";854
"7686";754.256005417571;"Size tipping";"Spatial 
 structure";854
"7687";772.831913458726;"Absolute distance";"Cover";855
"7688";703.377246599568;"Absolute distance";"Cover + Spatial 
 structure";855
"7689";809.168782485073;"Absolute distance";"Spatial 
 structure";855
"7690";625.749323974171;"Relative distance";"Cover";855
"7691";531.438971757868;"Relative distance";"Cover + Spatial 
 structure";855
"7692";701.59656354367;"Relative distance";"Spatial 
 structure";855
"7693";797.723971576766;"Size tipping";"Cover";855
"7694";763.806751278278;"Size tipping";"Cover + Spatial 
 structure";855
"7695";784.605593718353;"Size tipping";"Spatial 
 structure";855
"7696";724.071951835879;"Absolute distance";"Cover";856
"7697";634.594199430586;"Absolute distance";"Cover + Spatial 
 structure";856
"7698";721.086458436986;"Absolute distance";"Spatial 
 structure";856
"7699";676.945598345557;"Relative distance";"Cover";856
"7700";632.914012380506;"Relative distance";"Cover + Spatial 
 structure";856
"7701";754.658996094595;"Relative distance";"Spatial 
 structure";856
"7702";803.778218860599;"Size tipping";"Cover";856
"7703";778.880321766778;"Size tipping";"Cover + Spatial 
 structure";856
"7704";798.235243888422;"Size tipping";"Spatial 
 structure";856
"7705";688.18112493586;"Absolute distance";"Cover";857
"7706";639.325858690902;"Absolute distance";"Cover + Spatial 
 structure";857
"7707";718.937143977327;"Absolute distance";"Spatial 
 structure";857
"7708";682.552936661448;"Relative distance";"Cover";857
"7709";623.848232118054;"Relative distance";"Cover + Spatial 
 structure";857
"7710";738.898360667725;"Relative distance";"Spatial 
 structure";857
"7711";777.704862629937;"Size tipping";"Cover";857
"7712";720.399650000678;"Size tipping";"Cover + Spatial 
 structure";857
"7713";737.971908895492;"Size tipping";"Spatial 
 structure";857
"7714";749.704629602747;"Absolute distance";"Cover";858
"7715";680.05810349306;"Absolute distance";"Cover + Spatial 
 structure";858
"7716";758.767904437482;"Absolute distance";"Spatial 
 structure";858
"7717";702.845154050138;"Relative distance";"Cover";858
"7718";640.173930929338;"Relative distance";"Cover + Spatial 
 structure";858
"7719";742.016320396658;"Relative distance";"Spatial 
 structure";858
"7720";776.72979277717;"Size tipping";"Cover";858
"7721";737.52782388472;"Size tipping";"Cover + Spatial 
 structure";858
"7722";756.278098032137;"Size tipping";"Spatial 
 structure";858
"7723";736.145557882488;"Absolute distance";"Cover";859
"7724";650.868158319669;"Absolute distance";"Cover + Spatial 
 structure";859
"7725";740.915010819206;"Absolute distance";"Spatial 
 structure";859
"7726";678.162900100387;"Relative distance";"Cover";859
"7727";615.73438255804;"Relative distance";"Cover + Spatial 
 structure";859
"7728";756.707717881818;"Relative distance";"Spatial 
 structure";859
"7729";806.388425457477;"Size tipping";"Cover";859
"7730";765.309940378768;"Size tipping";"Cover + Spatial 
 structure";859
"7731";772.276630383579;"Size tipping";"Spatial 
 structure";859
"7732";749.860696351489;"Absolute distance";"Cover";860
"7733";671.204287533073;"Absolute distance";"Cover + Spatial 
 structure";860
"7734";765.252616660894;"Absolute distance";"Spatial 
 structure";860
"7735";716.988008390903;"Relative distance";"Cover";860
"7736";658.468587457148;"Relative distance";"Cover + Spatial 
 structure";860
"7737";779.449854413927;"Relative distance";"Spatial 
 structure";860
"7738";781.859707660552;"Size tipping";"Cover";860
"7739";756.606077009006;"Size tipping";"Cover + Spatial 
 structure";860
"7740";772.310793459847;"Size tipping";"Spatial 
 structure";860
"7741";733.33713737979;"Absolute distance";"Cover";861
"7742";657.466693017011;"Absolute distance";"Cover + Spatial 
 structure";861
"7743";740.822220412071;"Absolute distance";"Spatial 
 structure";861
"7744";747.466959718587;"Relative distance";"Cover";861
"7745";679.926869075138;"Relative distance";"Cover + Spatial 
 structure";861
"7746";762.943195741586;"Relative distance";"Spatial 
 structure";861
"7747";754.878686477344;"Size tipping";"Cover";861
"7748";721.458150193149;"Size tipping";"Cover + Spatial 
 structure";861
"7749";754.965330260076;"Size tipping";"Spatial 
 structure";861
"7750";763.212110415425;"Absolute distance";"Cover";862
"7751";669.057148449473;"Absolute distance";"Cover + Spatial 
 structure";862
"7752";776.328468507854;"Absolute distance";"Spatial 
 structure";862
"7753";662.521075120131;"Relative distance";"Cover";862
"7754";603.356723697215;"Relative distance";"Cover + Spatial 
 structure";862
"7755";736.722573025214;"Relative distance";"Spatial 
 structure";862
"7756";776.269533937761;"Size tipping";"Cover";862
"7757";742.490797668117;"Size tipping";"Cover + Spatial 
 structure";862
"7758";774.637885932623;"Size tipping";"Spatial 
 structure";862
"7759";747.455270114288;"Absolute distance";"Cover";863
"7760";646.95429691429;"Absolute distance";"Cover + Spatial 
 structure";863
"7761";755.057427858011;"Absolute distance";"Spatial 
 structure";863
"7762";740.997142100793;"Relative distance";"Cover";863
"7763";687.420737186706;"Relative distance";"Cover + Spatial 
 structure";863
"7764";796.486334029588;"Relative distance";"Spatial 
 structure";863
"7765";769.169824612444;"Size tipping";"Cover";863
"7766";743.179388932441;"Size tipping";"Cover + Spatial 
 structure";863
"7767";765.441527849702;"Size tipping";"Spatial 
 structure";863
"7768";743.239484160985;"Absolute distance";"Cover";864
"7769";657.466348425511;"Absolute distance";"Cover + Spatial 
 structure";864
"7770";735.927805727612;"Absolute distance";"Spatial 
 structure";864
"7771";688.46979189152;"Relative distance";"Cover";864
"7772";591.109671287211;"Relative distance";"Cover + Spatial 
 structure";864
"7773";740.528865751634;"Relative distance";"Spatial 
 structure";864
"7774";794.639884141983;"Size tipping";"Cover";864
"7775";759.35469367263;"Size tipping";"Cover + Spatial 
 structure";864
"7776";785.532275201155;"Size tipping";"Spatial 
 structure";864
"7777";745.545112325397;"Absolute distance";"Cover";865
"7778";674.7017631483;"Absolute distance";"Cover + Spatial 
 structure";865
"7779";770.789194224956;"Absolute distance";"Spatial 
 structure";865
"7780";660.072964306968;"Relative distance";"Cover";865
"7781";592.778951175274;"Relative distance";"Cover + Spatial 
 structure";865
"7782";724.84256262133;"Relative distance";"Spatial 
 structure";865
"7783";795.680322947401;"Size tipping";"Cover";865
"7784";755.673892906064;"Size tipping";"Cover + Spatial 
 structure";865
"7785";775.357706391213;"Size tipping";"Spatial 
 structure";865
"7786";748.265998422918;"Absolute distance";"Cover";866
"7787";648.432675142502;"Absolute distance";"Cover + Spatial 
 structure";866
"7788";770.273301914476;"Absolute distance";"Spatial 
 structure";866
"7789";668.852266330341;"Relative distance";"Cover";866
"7790";597.781869934435;"Relative distance";"Cover + Spatial 
 structure";866
"7791";732.575812120999;"Relative distance";"Spatial 
 structure";866
"7792";795.15683360283;"Size tipping";"Cover";866
"7793";755.178284512785;"Size tipping";"Cover + Spatial 
 structure";866
"7794";772.408666710785;"Size tipping";"Spatial 
 structure";866
"7795";745.478101114173;"Absolute distance";"Cover";867
"7796";681.816819426221;"Absolute distance";"Cover + Spatial 
 structure";867
"7797";773.029131239211;"Absolute distance";"Spatial 
 structure";867
"7798";701.585264830104;"Relative distance";"Cover";867
"7799";629.377669583014;"Relative distance";"Cover + Spatial 
 structure";867
"7800";751.131934063061;"Relative distance";"Spatial 
 structure";867
"7801";793.258133356015;"Size tipping";"Cover";867
"7802";739.676622454847;"Size tipping";"Cover + Spatial 
 structure";867
"7803";753.218212471799;"Size tipping";"Spatial 
 structure";867
"7804";755.178734959814;"Absolute distance";"Cover";868
"7805";691.645982165597;"Absolute distance";"Cover + Spatial 
 structure";868
"7806";770.153166667064;"Absolute distance";"Spatial 
 structure";868
"7807";702.843908848596;"Relative distance";"Cover";868
"7808";647.152573500949;"Relative distance";"Cover + Spatial 
 structure";868
"7809";752.242079279732;"Relative distance";"Spatial 
 structure";868
"7810";791.012560909764;"Size tipping";"Cover";868
"7811";762.794097198601;"Size tipping";"Cover + Spatial 
 structure";868
"7812";781.197717200118;"Size tipping";"Spatial 
 structure";868
"7813";740.06801215376;"Absolute distance";"Cover";869
"7814";651.248662437483;"Absolute distance";"Cover + Spatial 
 structure";869
"7815";740.093512913459;"Absolute distance";"Spatial 
 structure";869
"7816";666.32885247586;"Relative distance";"Cover";869
"7817";611.261474278639;"Relative distance";"Cover + Spatial 
 structure";869
"7818";719.580514858852;"Relative distance";"Spatial 
 structure";869
"7819";805.848783912037;"Size tipping";"Cover";869
"7820";772.637213208958;"Size tipping";"Cover + Spatial 
 structure";869
"7821";786.146908553005;"Size tipping";"Spatial 
 structure";869
"7822";767.585189244249;"Absolute distance";"Cover";870
"7823";701.639248700052;"Absolute distance";"Cover + Spatial 
 structure";870
"7824";773.211598722255;"Absolute distance";"Spatial 
 structure";870
"7825";665.387259568468;"Relative distance";"Cover";870
"7826";589.274416216909;"Relative distance";"Cover + Spatial 
 structure";870
"7827";718.314685092804;"Relative distance";"Spatial 
 structure";870
"7828";780.056097073989;"Size tipping";"Cover";870
"7829";749.148350128048;"Size tipping";"Cover + Spatial 
 structure";870
"7830";769.493965454928;"Size tipping";"Spatial 
 structure";870
"7831";757.861917064696;"Absolute distance";"Cover";871
"7832";720.091816000477;"Absolute distance";"Cover + Spatial 
 structure";871
"7833";800.398114991274;"Absolute distance";"Spatial 
 structure";871
"7834";691.385209813638;"Relative distance";"Cover";871
"7835";628.244297254924;"Relative distance";"Cover + Spatial 
 structure";871
"7836";768.403940404336;"Relative distance";"Spatial 
 structure";871
"7837";799.020292403786;"Size tipping";"Cover";871
"7838";766.082854646887;"Size tipping";"Cover + Spatial 
 structure";871
"7839";779.217407671919;"Size tipping";"Spatial 
 structure";871
"7840";704.317909388648;"Absolute distance";"Cover";872
"7841";632.602046140677;"Absolute distance";"Cover + Spatial 
 structure";872
"7842";739.549031692293;"Absolute distance";"Spatial 
 structure";872
"7843";688.306866234241;"Relative distance";"Cover";872
"7844";633.949305597289;"Relative distance";"Cover + Spatial 
 structure";872
"7845";746.053113156066;"Relative distance";"Spatial 
 structure";872
"7846";789.180489044473;"Size tipping";"Cover";872
"7847";752.400937955555;"Size tipping";"Cover + Spatial 
 structure";872
"7848";765.149494645802;"Size tipping";"Spatial 
 structure";872
"7849";757.243757966317;"Absolute distance";"Cover";873
"7850";658.660370949209;"Absolute distance";"Cover + Spatial 
 structure";873
"7851";756.901666204323;"Absolute distance";"Spatial 
 structure";873
"7852";662.985971260365;"Relative distance";"Cover";873
"7853";596.009334132219;"Relative distance";"Cover + Spatial 
 structure";873
"7854";759.347877397573;"Relative distance";"Spatial 
 structure";873
"7855";797.595433690646;"Size tipping";"Cover";873
"7856";773.985084473494;"Size tipping";"Cover + Spatial 
 structure";873
"7857";788.888737027401;"Size tipping";"Spatial 
 structure";873
"7858";771.576683596634;"Absolute distance";"Cover";874
"7859";669.760249018852;"Absolute distance";"Cover + Spatial 
 structure";874
"7860";776.425237155385;"Absolute distance";"Spatial 
 structure";874
"7861";642.64743131714;"Relative distance";"Cover";874
"7862";546.162412203849;"Relative distance";"Cover + Spatial 
 structure";874
"7863";711.137372581114;"Relative distance";"Spatial 
 structure";874
"7864";810.645872382841;"Size tipping";"Cover";874
"7865";781.82352539641;"Size tipping";"Cover + Spatial 
 structure";874
"7866";793.395551367144;"Size tipping";"Spatial 
 structure";874
"7867";701.983434026935;"Absolute distance";"Cover";875
"7868";598.56862028226;"Absolute distance";"Cover + Spatial 
 structure";875
"7869";715.645198120875;"Absolute distance";"Spatial 
 structure";875
"7870";709.505100077703;"Relative distance";"Cover";875
"7871";625.400893714212;"Relative distance";"Cover + Spatial 
 structure";875
"7872";769.417946373092;"Relative distance";"Spatial 
 structure";875
"7873";792.456539571388;"Size tipping";"Cover";875
"7874";751.707310278701;"Size tipping";"Cover + Spatial 
 structure";875
"7875";770.847955460952;"Size tipping";"Spatial 
 structure";875
"7876";768.926237952385;"Absolute distance";"Cover";876
"7877";660.782602951127;"Absolute distance";"Cover + Spatial 
 structure";876
"7878";769.725666346395;"Absolute distance";"Spatial 
 structure";876
"7879";673.683105925838;"Relative distance";"Cover";876
"7880";583.660073896243;"Relative distance";"Cover + Spatial 
 structure";876
"7881";725.160891536488;"Relative distance";"Spatial 
 structure";876
"7882";803.883496626822;"Size tipping";"Cover";876
"7883";767.862753812389;"Size tipping";"Cover + Spatial 
 structure";876
"7884";779.17399428061;"Size tipping";"Spatial 
 structure";876
"7885";761.860414294265;"Absolute distance";"Cover";877
"7886";689.513208080382;"Absolute distance";"Cover + Spatial 
 structure";877
"7887";775.53648025989;"Absolute distance";"Spatial 
 structure";877
"7888";675.047967144183;"Relative distance";"Cover";877
"7889";604.550966015157;"Relative distance";"Cover + Spatial 
 structure";877
"7890";741.73941936381;"Relative distance";"Spatial 
 structure";877
"7891";799.912579946731;"Size tipping";"Cover";877
"7892";765.514287536863;"Size tipping";"Cover + Spatial 
 structure";877
"7893";776.586423941882;"Size tipping";"Spatial 
 structure";877
"7894";730.172244827118;"Absolute distance";"Cover";878
"7895";614.064270988997;"Absolute distance";"Cover + Spatial 
 structure";878
"7896";716.52208982731;"Absolute distance";"Spatial 
 structure";878
"7897";707.443276916711;"Relative distance";"Cover";878
"7898";617.258763836618;"Relative distance";"Cover + Spatial 
 structure";878
"7899";763.891215852452;"Relative distance";"Spatial 
 structure";878
"7900";799.398137747382;"Size tipping";"Cover";878
"7901";759.043720505613;"Size tipping";"Cover + Spatial 
 structure";878
"7902";767.176955976113;"Size tipping";"Spatial 
 structure";878
"7903";679.789031870608;"Absolute distance";"Cover";879
"7904";605.85756995997;"Absolute distance";"Cover + Spatial 
 structure";879
"7905";718.970116780628;"Absolute distance";"Spatial 
 structure";879
"7906";643.511411006924;"Relative distance";"Cover";879
"7907";593.824446990052;"Relative distance";"Cover + Spatial 
 structure";879
"7908";724.827441587608;"Relative distance";"Spatial 
 structure";879
"7909";794.610745378545;"Size tipping";"Cover";879
"7910";770.903750123381;"Size tipping";"Cover + Spatial 
 structure";879
"7911";790.160504397514;"Size tipping";"Spatial 
 structure";879
"7912";768.498706851166;"Absolute distance";"Cover";880
"7913";699.78698680829;"Absolute distance";"Cover + Spatial 
 structure";880
"7914";800.335291717076;"Absolute distance";"Spatial 
 structure";880
"7915";707.452787950474;"Relative distance";"Cover";880
"7916";662.631931700201;"Relative distance";"Cover + Spatial 
 structure";880
"7917";758.615049882349;"Relative distance";"Spatial 
 structure";880
"7918";785.300705193762;"Size tipping";"Cover";880
"7919";769.791096238272;"Size tipping";"Cover + Spatial 
 structure";880
"7920";786.443030241968;"Size tipping";"Spatial 
 structure";880
"7921";771.940843272562;"Absolute distance";"Cover";881
"7922";711.13303054878;"Absolute distance";"Cover + Spatial 
 structure";881
"7923";796.612217459044;"Absolute distance";"Spatial 
 structure";881
"7924";698.377242295659;"Relative distance";"Cover";881
"7925";617.728416282865;"Relative distance";"Cover + Spatial 
 structure";881
"7926";774.200169486572;"Relative distance";"Spatial 
 structure";881
"7927";765.171945024954;"Size tipping";"Cover";881
"7928";729.579472894243;"Size tipping";"Cover + Spatial 
 structure";881
"7929";756.661743267965;"Size tipping";"Spatial 
 structure";881
"7930";742.15861133643;"Absolute distance";"Cover";882
"7931";658.004101999229;"Absolute distance";"Cover + Spatial 
 structure";882
"7932";765.743525885208;"Absolute distance";"Spatial 
 structure";882
"7933";729.689838371046;"Relative distance";"Cover";882
"7934";657.805529491372;"Relative distance";"Cover + Spatial 
 structure";882
"7935";775.957052496203;"Relative distance";"Spatial 
 structure";882
"7936";778.196560871264;"Size tipping";"Cover";882
"7937";758.503653633243;"Size tipping";"Cover + Spatial 
 structure";882
"7938";781.451038978696;"Size tipping";"Spatial 
 structure";882
"7939";737.060411024636;"Absolute distance";"Cover";883
"7940";653.909105213758;"Absolute distance";"Cover + Spatial 
 structure";883
"7941";778.616552412886;"Absolute distance";"Spatial 
 structure";883
"7942";661.888476809602;"Relative distance";"Cover";883
"7943";564.423839292983;"Relative distance";"Cover + Spatial 
 structure";883
"7944";731.440187473933;"Relative distance";"Spatial 
 structure";883
"7945";771.382724794833;"Size tipping";"Cover";883
"7946";723.797796724726;"Size tipping";"Cover + Spatial 
 structure";883
"7947";762.905574105902;"Size tipping";"Spatial 
 structure";883
"7948";763.163122854487;"Absolute distance";"Cover";884
"7949";696.306443334068;"Absolute distance";"Cover + Spatial 
 structure";884
"7950";788.99716413071;"Absolute distance";"Spatial 
 structure";884
"7951";725.914092853548;"Relative distance";"Cover";884
"7952";648.217697929322;"Relative distance";"Cover + Spatial 
 structure";884
"7953";774.238858496266;"Relative distance";"Spatial 
 structure";884
"7954";798.285582632043;"Size tipping";"Cover";884
"7955";763.660669715156;"Size tipping";"Cover + Spatial 
 structure";884
"7956";775.25150190207;"Size tipping";"Spatial 
 structure";884
"7957";711.827143442668;"Absolute distance";"Cover";885
"7958";644.382966918714;"Absolute distance";"Cover + Spatial 
 structure";885
"7959";705.571442128188;"Absolute distance";"Spatial 
 structure";885
"7960";716.90863423952;"Relative distance";"Cover";885
"7961";655.600858599094;"Relative distance";"Cover + Spatial 
 structure";885
"7962";784.834641131392;"Relative distance";"Spatial 
 structure";885
"7963";796.093433966923;"Size tipping";"Cover";885
"7964";755.062207460848;"Size tipping";"Cover + Spatial 
 structure";885
"7965";763.358191649898;"Size tipping";"Spatial 
 structure";885
