"AIC";"Stability";"Predictor";"ID"
"2278";471.971796244651;"Relative distance";"Cover";380
"2279";397.963800263768;"Relative distance";"Cover + Spatial 
 structure";380
"2280";531.009808039376;"Relative distance";"Spatial 
 structure";380
"2281";575.532482230576;"Absolute distance";"Cover";381
"2282";506.006633647383;"Absolute distance";"Cover + Spatial 
 structure";381
"2283";561.480430207353;"Absolute distance";"Spatial 
 structure";381
"2284";486.584351102308;"Relative distance";"Cover";381
"2285";426.397861995521;"Relative distance";"Cover + Spatial 
 structure";381
"2286";544.88545603995;"Relative distance";"Spatial 
 structure";381
"2287";540.06739873748;"Absolute distance";"Cover";382
"2288";499.331211761346;"Absolute distance";"Cover + Spatial 
 structure";382
"2289";546.943166974131;"Absolute distance";"Spatial 
 structure";382
"2290";437.562610854231;"Relative distance";"Cover";382
"2291";400.717918068851;"Relative distance";"Cover + Spatial 
 structure";382
"2292";510.716485829131;"Relative distance";"Spatial 
 structure";382
"2293";575.269968885317;"Absolute distance";"Cover";383
"2294";539.060685280573;"Absolute distance";"Cover + Spatial 
 structure";383
"2295";595.451569757645;"Absolute distance";"Spatial 
 structure";383
"2296";467.545166514984;"Relative distance";"Cover";383
"2297";433.567220926214;"Relative distance";"Cover + Spatial 
 structure";383
"2298";555.02311745564;"Relative distance";"Spatial 
 structure";383
"2299";542.044881825235;"Absolute distance";"Cover";384
"2300";470.416823235336;"Absolute distance";"Cover + Spatial 
 structure";384
"2301";548.845742233319;"Absolute distance";"Spatial 
 structure";384
"2302";439.549400731481;"Relative distance";"Cover";384
"2303";379.630563280701;"Relative distance";"Cover + Spatial 
 structure";384
"2304";535.637630569076;"Relative distance";"Spatial 
 structure";384
"2305";609.196138536572;"Absolute distance";"Cover";385
"2306";568.765257862256;"Absolute distance";"Cover + Spatial 
 structure";385
"2307";657.917210517;"Absolute distance";"Spatial 
 structure";385
"2308";505.44730268363;"Relative distance";"Cover";385
"2309";469.356411225511;"Relative distance";"Cover + Spatial 
 structure";385
"2310";627.66307236243;"Relative distance";"Spatial 
 structure";385
"2311";557.110282237825;"Absolute distance";"Cover";386
"2312";506.750282138126;"Absolute distance";"Cover + Spatial 
 structure";386
"2313";602.580905883165;"Absolute distance";"Spatial 
 structure";386
"2314";453.585191815578;"Relative distance";"Cover";386
"2315";410.87727359363;"Relative distance";"Cover + Spatial 
 structure";386
"2316";591.620577665363;"Relative distance";"Spatial 
 structure";386
"2317";518.978258541186;"Absolute distance";"Cover";387
"2318";466.425794473397;"Absolute distance";"Cover + Spatial 
 structure";387
"2319";562.605535722103;"Absolute distance";"Spatial 
 structure";387
"2320";411.133366856975;"Relative distance";"Cover";387
"2321";367.066015726841;"Relative distance";"Cover + Spatial 
 structure";387
"2322";545.82683755036;"Relative distance";"Spatial 
 structure";387
"2323";587.827982425848;"Absolute distance";"Cover";388
"2324";514.186185060568;"Absolute distance";"Cover + Spatial 
 structure";388
"2325";567.398597273905;"Absolute distance";"Spatial 
 structure";388
"2326";476.998919560939;"Relative distance";"Cover";388
"2327";407.606659231443;"Relative distance";"Cover + Spatial 
 structure";388
"2328";527.375324327564;"Relative distance";"Spatial 
 structure";388
"2329";595.588049602596;"Absolute distance";"Cover";389
"2330";554.974747850206;"Absolute distance";"Cover + Spatial 
 structure";389
"2331";622.988800805045;"Absolute distance";"Spatial 
 structure";389
"2332";508.220709176921;"Relative distance";"Cover";389
"2333";471.311813411485;"Relative distance";"Cover + Spatial 
 structure";389
"2334";605.069906115648;"Relative distance";"Spatial 
 structure";389
"2335";549.113540444602;"Absolute distance";"Cover";390
"2336";497.596105937629;"Absolute distance";"Cover + Spatial 
 structure";390
"2337";569.025111596002;"Absolute distance";"Spatial 
 structure";390
"2338";458.347750377542;"Relative distance";"Cover";390
"2339";411.893361689396;"Relative distance";"Cover + Spatial 
 structure";390
"2340";557.415379505505;"Relative distance";"Spatial 
 structure";390
"2341";578.1720558323;"Absolute distance";"Cover";391
"2342";507.701668797361;"Absolute distance";"Cover + Spatial 
 structure";391
"2343";560.026481699821;"Absolute distance";"Spatial 
 structure";391
"2344";479.004308255586;"Relative distance";"Cover";391
"2345";415.658740815101;"Relative distance";"Cover + Spatial 
 structure";391
"2346";531.690391520753;"Relative distance";"Spatial 
 structure";391
"2347";540.102094106128;"Absolute distance";"Cover";392
"2348";500.749188283919;"Absolute distance";"Cover + Spatial 
 structure";392
"2349";579.392399333784;"Absolute distance";"Spatial 
 structure";392
"2350";430.402261111757;"Relative distance";"Cover";392
"2351";395.382933739718;"Relative distance";"Cover + Spatial 
 structure";392
"2352";558.813846608793;"Relative distance";"Spatial 
 structure";392
"2353";560.06299332781;"Absolute distance";"Cover";393
"2354";507.043928830464;"Absolute distance";"Cover + Spatial 
 structure";393
"2355";571.27100688655;"Absolute distance";"Spatial 
 structure";393
"2356";452.444872802046;"Relative distance";"Cover";393
"2357";401.996834930296;"Relative distance";"Cover + Spatial 
 structure";393
"2358";536.886440094404;"Relative distance";"Spatial 
 structure";393
"2359";566.021759228371;"Absolute distance";"Cover";394
"2360";506.747120564577;"Absolute distance";"Cover + Spatial 
 structure";394
"2361";550.124337726052;"Absolute distance";"Spatial 
 structure";394
"2362";465.037039766856;"Relative distance";"Cover";394
"2363";410.228244692082;"Relative distance";"Cover + Spatial 
 structure";394
"2364";514.472187938924;"Relative distance";"Spatial 
 structure";394
"2365";582.378467891941;"Absolute distance";"Cover";395
"2366";547.537742104851;"Absolute distance";"Cover + Spatial 
 structure";395
"2367";577.975520731806;"Absolute distance";"Spatial 
 structure";395
"2368";486.415430625397;"Relative distance";"Cover";395
"2369";456.446012423354;"Relative distance";"Cover + Spatial 
 structure";395
"2370";544.218317461444;"Relative distance";"Spatial 
 structure";395
"2371";594.933285051836;"Absolute distance";"Cover";396
"2372";560.489132912573;"Absolute distance";"Cover + Spatial 
 structure";396
"2373";618.149806155537;"Absolute distance";"Spatial 
 structure";396
"2374";494.587820430878;"Relative distance";"Cover";396
"2375";462.333791523617;"Relative distance";"Cover + Spatial 
 structure";396
"2376";580.709453531893;"Relative distance";"Spatial 
 structure";396
"2377";568.891817471446;"Absolute distance";"Cover";397
"2378";525.92802549999;"Absolute distance";"Cover + Spatial 
 structure";397
"2379";591.591844853824;"Absolute distance";"Spatial 
 structure";397
"2380";480.239463079677;"Relative distance";"Cover";397
"2381";440.935995350757;"Relative distance";"Cover + Spatial 
 structure";397
"2382";573.554889985841;"Relative distance";"Spatial 
 structure";397
"2383";573.630528711126;"Absolute distance";"Cover";398
"2384";543.361557322293;"Absolute distance";"Cover + Spatial 
 structure";398
"2385";591.702981646259;"Absolute distance";"Spatial 
 structure";398
"2386";475.863601125232;"Relative distance";"Cover";398
"2387";447.946688172864;"Relative distance";"Cover + Spatial 
 structure";398
"2388";561.81305682232;"Relative distance";"Spatial 
 structure";398
"2389";546.814676691006;"Absolute distance";"Cover";399
"2390";481.688667831197;"Absolute distance";"Cover + Spatial 
 structure";399
"2391";560.216428644371;"Absolute distance";"Spatial 
 structure";399
"2392";449.534285884102;"Relative distance";"Cover";399
"2393";392.550839626657;"Relative distance";"Cover + Spatial 
 structure";399
"2394";547.802073140595;"Relative distance";"Spatial 
 structure";399
"2395";547.022306817982;"Absolute distance";"Cover";400
"2396";470.937903009743;"Absolute distance";"Cover + Spatial 
 structure";400
"2397";527.550773573659;"Absolute distance";"Spatial 
 structure";400
"2398";449.100023188591;"Relative distance";"Cover";400
"2399";381.280902155102;"Relative distance";"Cover + Spatial 
 structure";400
"2400";504.823512108026;"Relative distance";"Spatial 
 structure";400
"2401";565.019163503991;"Absolute distance";"Cover";401
"2402";488.860772998505;"Absolute distance";"Cover + Spatial 
 structure";401
"2403";540.682613089904;"Absolute distance";"Spatial 
 structure";401
"2404";475.330067182837;"Relative distance";"Cover";401
"2405";411.144878833727;"Relative distance";"Cover + Spatial 
 structure";401
"2406";532.948228561955;"Relative distance";"Spatial 
 structure";401
"2407";547.723311691373;"Absolute distance";"Cover";402
"2408";523.524551721528;"Absolute distance";"Cover + Spatial 
 structure";402
"2409";623.366559949249;"Absolute distance";"Spatial 
 structure";402
"2410";447.609357079904;"Relative distance";"Cover";402
"2411";427.308469834339;"Relative distance";"Cover + Spatial 
 structure";402
"2412";606.457692967478;"Relative distance";"Spatial 
 structure";402
"2413";566.902080373394;"Absolute distance";"Cover";403
"2414";496.054695514167;"Absolute distance";"Cover + Spatial 
 structure";403
"2415";535.993418512399;"Absolute distance";"Spatial 
 structure";403
"2416";479.37502657264;"Relative distance";"Cover";403
"2417";418.300764209823;"Relative distance";"Cover + Spatial 
 structure";403
"2418";512.955798831162;"Relative distance";"Spatial 
 structure";403
"2419";600.739124376272;"Absolute distance";"Cover";404
"2420";530.49817934924;"Absolute distance";"Cover + Spatial 
 structure";404
"2421";573.273651252601;"Absolute distance";"Spatial 
 structure";404
"2422";493.049430644205;"Relative distance";"Cover";404
"2423";428.566363695882;"Relative distance";"Cover + Spatial 
 structure";404
"2424";529.763491716912;"Relative distance";"Spatial 
 structure";404
"2425";572.625955758117;"Absolute distance";"Cover";405
"2426";495.341671769384;"Absolute distance";"Cover + Spatial 
 structure";405
"2427";571.851349506605;"Absolute distance";"Spatial 
 structure";405
"2428";472.589709870956;"Relative distance";"Cover";405
"2429";403.503596659854;"Relative distance";"Cover + Spatial 
 structure";405
"2430";547.993230476212;"Relative distance";"Spatial 
 structure";405
"2431";522.878444439382;"Absolute distance";"Cover";406
"2432";461.28748950852;"Absolute distance";"Cover + Spatial 
 structure";406
"2433";532.853824341205;"Absolute distance";"Spatial 
 structure";406
"2434";427.742732705452;"Relative distance";"Cover";406
"2435";377.127671799351;"Relative distance";"Cover + Spatial 
 structure";406
"2436";527.442320290253;"Relative distance";"Spatial 
 structure";406
"2437";584.566611421602;"Absolute distance";"Cover";407
"2438";547.056905145103;"Absolute distance";"Cover + Spatial 
 structure";407
"2439";618.583781080698;"Absolute distance";"Spatial 
 structure";407
"2440";478.957781332701;"Relative distance";"Cover";407
"2441";445.966856745653;"Relative distance";"Cover + Spatial 
 structure";407
"2442";587.591761324481;"Relative distance";"Spatial 
 structure";407
"2443";544.987549559651;"Absolute distance";"Cover";408
"2444";490.290715584906;"Absolute distance";"Cover + Spatial 
 structure";408
"2445";561.074677020133;"Absolute distance";"Spatial 
 structure";408
"2446";445.042083084926;"Relative distance";"Cover";408
"2447";394.839463712456;"Relative distance";"Cover + Spatial 
 structure";408
"2448";539.652172675962;"Relative distance";"Spatial 
 structure";408
"2449";549.499672456739;"Absolute distance";"Cover";409
"2450";489.322360103666;"Absolute distance";"Cover + Spatial 
 structure";409
"2451";549.274942931977;"Absolute distance";"Spatial 
 structure";409
"2452";451.60240972348;"Relative distance";"Cover";409
"2453";400.036600785083;"Relative distance";"Cover + Spatial 
 structure";409
"2454";521.745581366526;"Relative distance";"Spatial 
 structure";409
"2455";555.848560656162;"Absolute distance";"Cover";410
"2456";518.590739883973;"Absolute distance";"Cover + Spatial 
 structure";410
"2457";551.461041038423;"Absolute distance";"Spatial 
 structure";410
"2458";460.608050279112;"Relative distance";"Cover";410
"2459";425.61627375817;"Relative distance";"Cover + Spatial 
 structure";410
"2460";507.540028424513;"Relative distance";"Spatial 
 structure";410
"2461";584.671757693898;"Absolute distance";"Cover";411
"2462";550.971089750202;"Absolute distance";"Cover + Spatial 
 structure";411
"2463";610.800354481693;"Absolute distance";"Spatial 
 structure";411
"2464";484.6372259835;"Relative distance";"Cover";411
"2465";453.681568535435;"Relative distance";"Cover + Spatial 
 structure";411
"2466";574.038709509975;"Relative distance";"Spatial 
 structure";411
"2467";541.369493132855;"Absolute distance";"Cover";412
"2468";503.253438794226;"Absolute distance";"Cover + Spatial 
 structure";412
"2469";558.718701315397;"Absolute distance";"Spatial 
 structure";412
"2470";429.25067186142;"Relative distance";"Cover";412
"2471";397.030779133393;"Relative distance";"Cover + Spatial 
 structure";412
"2472";536.123110904872;"Relative distance";"Spatial 
 structure";412
"2473";546.230545987305;"Absolute distance";"Cover";413
"2474";491.432662186972;"Absolute distance";"Cover + Spatial 
 structure";413
"2475";540.583193918475;"Absolute distance";"Spatial 
 structure";413
"2476";454.777142942669;"Relative distance";"Cover";413
"2477";406.650850795616;"Relative distance";"Cover + Spatial 
 structure";413
"2478";516.670418396105;"Relative distance";"Spatial 
 structure";413
"2479";518.727118159143;"Absolute distance";"Cover";414
"2480";429.106020753812;"Absolute distance";"Cover + Spatial 
 structure";414
"2481";499.257845285637;"Absolute distance";"Spatial 
 structure";414
"2482";421.078240334587;"Relative distance";"Cover";414
"2483";340.447902308153;"Relative distance";"Cover + Spatial 
 structure";414
"2484";486.723149810835;"Relative distance";"Spatial 
 structure";414
"2485";515.422483506091;"Absolute distance";"Cover";415
"2486";455.404494952322;"Absolute distance";"Cover + Spatial 
 structure";415
"2487";507.843758492881;"Absolute distance";"Spatial 
 structure";415
"2488";420.6519693026;"Relative distance";"Cover";415
"2489";372.612933705851;"Relative distance";"Cover + Spatial 
 structure";415
"2490";494.955435904435;"Relative distance";"Spatial 
 structure";415
"2491";565.524532000898;"Absolute distance";"Cover";416
"2492";527.539414102667;"Absolute distance";"Cover + Spatial 
 structure";416
"2493";586.377875704205;"Absolute distance";"Spatial 
 structure";416
"2494";455.586630132292;"Relative distance";"Cover";416
"2495";420.396539465173;"Relative distance";"Cover + Spatial 
 structure";416
"2496";544.023578572678;"Relative distance";"Spatial 
 structure";416
"2497";586.972795696191;"Absolute distance";"Cover";417
"2498";526.500162971135;"Absolute distance";"Cover + Spatial 
 structure";417
"2499";579.743751421566;"Absolute distance";"Spatial 
 structure";417
"2500";478.705694014189;"Relative distance";"Cover";417
"2501";423.602371671371;"Relative distance";"Cover + Spatial 
 structure";417
"2502";540.395427948839;"Relative distance";"Spatial 
 structure";417
"2503";511.424054300635;"Absolute distance";"Cover";418
"2504";425.563359346434;"Absolute distance";"Cover + Spatial 
 structure";418
"2505";509.327714864652;"Absolute distance";"Spatial 
 structure";418
"2506";404.014360937612;"Relative distance";"Cover";418
"2507";330.548757071496;"Relative distance";"Cover + Spatial 
 structure";418
"2508";495.604247676785;"Relative distance";"Spatial 
 structure";418
"2509";533.099980361579;"Absolute distance";"Cover";419
"2510";474.239321639976;"Absolute distance";"Cover + Spatial 
 structure";419
"2511";567.052006699695;"Absolute distance";"Spatial 
 structure";419
"2512";428.658479831965;"Relative distance";"Cover";419
"2513";375.927843213752;"Relative distance";"Cover + Spatial 
 structure";419
"2514";553.668731863542;"Relative distance";"Spatial 
 structure";419
"2515";540.536810711665;"Absolute distance";"Cover";420
"2516";471.052694040294;"Absolute distance";"Cover + Spatial 
 structure";420
"2517";544.309434272888;"Absolute distance";"Spatial 
 structure";420
"2518";449.180117277642;"Relative distance";"Cover";420
"2519";386.302320984973;"Relative distance";"Cover + Spatial 
 structure";420
"2520";532.634613064395;"Relative distance";"Spatial 
 structure";420
"2521";496.865863650975;"Absolute distance";"Cover";421
"2522";448.734464503791;"Absolute distance";"Cover + Spatial 
 structure";421
"2523";528.467524893609;"Absolute distance";"Spatial 
 structure";421
"2524";392.847125750299;"Relative distance";"Cover";421
"2525";351.511017524377;"Relative distance";"Cover + Spatial 
 structure";421
"2526";508.196016136547;"Relative distance";"Spatial 
 structure";421
"2527";545.255422353546;"Absolute distance";"Cover";422
"2528";503.815511552066;"Absolute distance";"Cover + Spatial 
 structure";422
"2529";542.946644257297;"Absolute distance";"Spatial 
 structure";422
"2530";439.668712656164;"Relative distance";"Cover";422
"2531";400.149198362977;"Relative distance";"Cover + Spatial 
 structure";422
"2532";499.471069288104;"Relative distance";"Spatial 
 structure";422
"2533";512.138867377294;"Absolute distance";"Cover";423
"2534";455.546390962137;"Absolute distance";"Cover + Spatial 
 structure";423
"2535";515.991047986383;"Absolute distance";"Spatial 
 structure";423
"2536";422.163263289004;"Relative distance";"Cover";423
"2537";372.00985726131;"Relative distance";"Cover + Spatial 
 structure";423
"2538";501.51631528358;"Relative distance";"Spatial 
 structure";423
"2539";599.660408425984;"Absolute distance";"Cover";424
"2540";537.270966837559;"Absolute distance";"Cover + Spatial 
 structure";424
"2541";617.380483380625;"Absolute distance";"Spatial 
 structure";424
"2542";500.460470510375;"Relative distance";"Cover";424
"2543";443.545253748894;"Relative distance";"Cover + Spatial 
 structure";424
"2544";595.942817818722;"Relative distance";"Spatial 
 structure";424
"2545";610.810672623056;"Absolute distance";"Cover";425
"2546";559.824361334672;"Absolute distance";"Cover + Spatial 
 structure";425
"2547";617.899216492832;"Absolute distance";"Spatial 
 structure";425
"2548";508.794887181233;"Relative distance";"Cover";425
"2549";462.457019264762;"Relative distance";"Cover + Spatial 
 structure";425
"2550";581.424065698046;"Relative distance";"Spatial 
 structure";425
"2551";617.150464414899;"Absolute distance";"Cover";426
"2552";553.963038706479;"Absolute distance";"Cover + Spatial 
 structure";426
"2553";597.41176657805;"Absolute distance";"Spatial 
 structure";426
"2554";524.365465198575;"Relative distance";"Cover";426
"2555";468.217142622559;"Relative distance";"Cover + Spatial 
 structure";426
"2556";561.242168270991;"Relative distance";"Spatial 
 structure";426
"2557";563.606167475751;"Absolute distance";"Cover";427
"2558";487.326371040649;"Absolute distance";"Cover + Spatial 
 structure";427
"2559";541.843736011981;"Absolute distance";"Spatial 
 structure";427
"2560";462.738480578404;"Relative distance";"Cover";427
"2561";392.771234013432;"Relative distance";"Cover + Spatial 
 structure";427
"2562";509.825524143404;"Relative distance";"Spatial 
 structure";427
"2563";553.718277659888;"Absolute distance";"Cover";428
"2564";485.987542089928;"Absolute distance";"Cover + Spatial 
 structure";428
"2565";523.564941474277;"Absolute distance";"Spatial 
 structure";428
"2566";467.181706714822;"Relative distance";"Cover";428
"2567";408.726885699223;"Relative distance";"Cover + Spatial 
 structure";428
"2568";507.795085697609;"Relative distance";"Spatial 
 structure";428
"2569";570.002874323459;"Absolute distance";"Cover";429
"2570";503.267871807019;"Absolute distance";"Cover + Spatial 
 structure";429
"2571";593.371669371906;"Absolute distance";"Spatial 
 structure";429
"2572";458.581454153063;"Relative distance";"Cover";429
"2573";398.876917263372;"Relative distance";"Cover + Spatial 
 structure";429
"2574";567.623084804039;"Relative distance";"Spatial 
 structure";429
"2575";569.427822831591;"Absolute distance";"Cover";430
"2576";521.468598879216;"Absolute distance";"Cover + Spatial 
 structure";430
"2577";577.858964019865;"Absolute distance";"Spatial 
 structure";430
"2578";469.614677771858;"Relative distance";"Cover";430
"2579";425.408639188858;"Relative distance";"Cover + Spatial 
 structure";430
"2580";550.766953383623;"Relative distance";"Spatial 
 structure";430
"2581";535.414772270824;"Absolute distance";"Cover";431
"2582";457.673718433049;"Absolute distance";"Cover + Spatial 
 structure";431
"2583";521.976576170843;"Absolute distance";"Spatial 
 structure";431
"2584";427.954790293261;"Relative distance";"Cover";431
"2585";358.468927214974;"Relative distance";"Cover + Spatial 
 structure";431
"2586";506.34893670578;"Relative distance";"Spatial 
 structure";431
"2587";581.864202961017;"Absolute distance";"Cover";432
"2588";541.352934153224;"Absolute distance";"Cover + Spatial 
 structure";432
"2589";595.014946226923;"Absolute distance";"Spatial 
 structure";432
"2590";483.908202983724;"Relative distance";"Cover";432
"2591";445.241327295799;"Relative distance";"Cover + Spatial 
 structure";432
"2592";557.547303215896;"Relative distance";"Spatial 
 structure";432
"2593";569.465195922737;"Absolute distance";"Cover";433
"2594";494.605393457158;"Absolute distance";"Cover + Spatial 
 structure";433
"2595";543.917876915586;"Absolute distance";"Spatial 
 structure";433
"2596";479.748116555625;"Relative distance";"Cover";433
"2597";415.512462102769;"Relative distance";"Cover + Spatial 
 structure";433
"2598";526.931990637751;"Relative distance";"Spatial 
 structure";433
"2599";520.935768389782;"Absolute distance";"Cover";434
"2600";484.758582417646;"Absolute distance";"Cover + Spatial 
 structure";434
"2601";573.191432890755;"Absolute distance";"Spatial 
 structure";434
"2602";410.585419957118;"Relative distance";"Cover";434
"2603";378.586354805437;"Relative distance";"Cover + Spatial 
 structure";434
"2604";553.742075122249;"Relative distance";"Spatial 
 structure";434
"2605";590.970274634934;"Absolute distance";"Cover";435
"2606";530.935304916152;"Absolute distance";"Cover + Spatial 
 structure";435
"2607";588.691480483638;"Absolute distance";"Spatial 
 structure";435
"2608";483.356073276702;"Relative distance";"Cover";435
"2609";430.126333337505;"Relative distance";"Cover + Spatial 
 structure";435
"2610";562.113246121249;"Relative distance";"Spatial 
 structure";435
"2611";538.718907845103;"Absolute distance";"Cover";436
"2612";487.19638884205;"Absolute distance";"Cover + Spatial 
 structure";436
"2613";564.248266486462;"Absolute distance";"Spatial 
 structure";436
"2614";428.505026891929;"Relative distance";"Cover";436
"2615";380.567169453764;"Relative distance";"Cover + Spatial 
 structure";436
"2616";532.869290880018;"Relative distance";"Spatial 
 structure";436
"2617";568.158319488269;"Absolute distance";"Cover";437
"2618";492.830680540358;"Absolute distance";"Cover + Spatial 
 structure";437
"2619";567.322328909974;"Absolute distance";"Spatial 
 structure";437
"2620";471.907057842036;"Relative distance";"Cover";437
"2621";406.067767575945;"Relative distance";"Cover + Spatial 
 structure";437
"2622";556.246950811643;"Relative distance";"Spatial 
 structure";437
"2623";613.061421788307;"Absolute distance";"Cover";438
"2624";527.622749694697;"Absolute distance";"Cover + Spatial 
 structure";438
"2625";592.68978263681;"Absolute distance";"Spatial 
 structure";438
"2626";516.389667765436;"Relative distance";"Cover";438
"2627";439.221882737205;"Relative distance";"Cover + Spatial 
 structure";438
"2628";576.893738004109;"Relative distance";"Spatial 
 structure";438
"2629";563.921575097384;"Absolute distance";"Cover";439
"2630";505.577877418645;"Absolute distance";"Cover + Spatial 
 structure";439
"2631";617.134606018359;"Absolute distance";"Spatial 
 structure";439
"2632";464.433489986502;"Relative distance";"Cover";439
"2633";410.35409744305;"Relative distance";"Cover + Spatial 
 structure";439
"2634";604.557468306379;"Relative distance";"Spatial 
 structure";439
"2635";578.899136311126;"Absolute distance";"Cover";440
"2636";536.567590183779;"Absolute distance";"Cover + Spatial 
 structure";440
"2637";583.734768478241;"Absolute distance";"Spatial 
 structure";440
"2638";474.346597506251;"Relative distance";"Cover";440
"2639";438.81527398981;"Relative distance";"Cover + Spatial 
 structure";440
"2640";541.513455709336;"Relative distance";"Spatial 
 structure";440
"2641";590.218079054918;"Absolute distance";"Cover";441
"2642";542.846323928105;"Absolute distance";"Cover + Spatial 
 structure";441
"2643";609.463513518007;"Absolute distance";"Spatial 
 structure";441
"2644";490.153034124827;"Relative distance";"Cover";441
"2645";449.327293570909;"Relative distance";"Cover + Spatial 
 structure";441
"2646";585.82358525238;"Relative distance";"Spatial 
 structure";441
"2647";531.258973140768;"Absolute distance";"Cover";442
"2648";434.664674390769;"Absolute distance";"Cover + Spatial 
 structure";442
"2649";530.407302466973;"Absolute distance";"Spatial 
 structure";442
"2650";425.211680586149;"Relative distance";"Cover";442
"2651";338.494805974693;"Relative distance";"Cover + Spatial 
 structure";442
"2652";519.575749380139;"Relative distance";"Spatial 
 structure";442
"2653";531.627390786595;"Absolute distance";"Cover";443
"2654";459.751687447792;"Absolute distance";"Cover + Spatial 
 structure";443
"2655";547.969967196979;"Absolute distance";"Spatial 
 structure";443
"2656";429.012203137985;"Relative distance";"Cover";443
"2657";361.404681816808;"Relative distance";"Cover + Spatial 
 structure";443
"2658";529.606224365743;"Relative distance";"Spatial 
 structure";443
"2659";544.276566803217;"Absolute distance";"Cover";444
"2660";504.332707222757;"Absolute distance";"Cover + Spatial 
 structure";444
"2661";565.869258041478;"Absolute distance";"Spatial 
 structure";444
"2662";442.157628869879;"Relative distance";"Cover";444
"2663";404.363124498802;"Relative distance";"Cover + Spatial 
 structure";444
"2664";539.99023238869;"Relative distance";"Spatial 
 structure";444
"2665";563.821709411745;"Absolute distance";"Cover";445
"2666";513.254071196438;"Absolute distance";"Cover + Spatial 
 structure";445
"2667";575.706847443478;"Absolute distance";"Spatial 
 structure";445
"2668";471.883343867028;"Relative distance";"Cover";445
"2669";428.319972567414;"Relative distance";"Cover + Spatial 
 structure";445
"2670";551.958195369204;"Relative distance";"Spatial 
 structure";445
"2671";526.349978492124;"Absolute distance";"Cover";446
"2672";482.155741805203;"Absolute distance";"Cover + Spatial 
 structure";446
"2673";535.728428351918;"Absolute distance";"Spatial 
 structure";446
"2674";418.845557729369;"Relative distance";"Cover";446
"2675";376.901996401859;"Relative distance";"Cover + Spatial 
 structure";446
"2676";501.508742359255;"Relative distance";"Spatial 
 structure";446
"2677";489.308842940923;"Absolute distance";"Cover";447
"2678";417.858730842288;"Absolute distance";"Cover + Spatial 
 structure";447
"2679";520.759347434014;"Absolute distance";"Spatial 
 structure";447
"2680";380.275152670378;"Relative distance";"Cover";447
"2681";318.567523260763;"Relative distance";"Cover + Spatial 
 structure";447
"2682";509.8510133199;"Relative distance";"Spatial 
 structure";447
"2683";592.559025565094;"Absolute distance";"Cover";448
"2684";536.576098066818;"Absolute distance";"Cover + Spatial 
 structure";448
"2685";612.986451536605;"Absolute distance";"Spatial 
 structure";448
"2686";495.303252504254;"Relative distance";"Cover";448
"2687";444.850383285768;"Relative distance";"Cover + Spatial 
 structure";448
"2688";590.294778892262;"Relative distance";"Spatial 
 structure";448
"2689";592.360704935405;"Absolute distance";"Cover";449
"2690";552.134813814982;"Absolute distance";"Cover + Spatial 
 structure";449
"2691";616.195587358415;"Absolute distance";"Spatial 
 structure";449
"2692";492.339398460149;"Relative distance";"Cover";449
"2693";455.909177958976;"Relative distance";"Cover + Spatial 
 structure";449
"2694";584.532910299557;"Relative distance";"Spatial 
 structure";449
"2695";556.150871911965;"Absolute distance";"Cover";450
"2696";468.986641241356;"Absolute distance";"Cover + Spatial 
 structure";450
"2697";506.688160861364;"Absolute distance";"Spatial 
 structure";450
"2698";464.298843047334;"Relative distance";"Cover";450
"2699";389.918052978822;"Relative distance";"Cover + Spatial 
 structure";450
"2700";489.779125113785;"Relative distance";"Spatial 
 structure";450
"2701";574.35232815519;"Absolute distance";"Cover";451
"2702";534.27109836578;"Absolute distance";"Cover + Spatial 
 structure";451
"2703";581.978454892357;"Absolute distance";"Spatial 
 structure";451
"2704";473.357686301815;"Relative distance";"Cover";451
"2705";434.921988577468;"Relative distance";"Cover + Spatial 
 structure";451
"2706";540.074839130262;"Relative distance";"Spatial 
 structure";451
"2707";572.572014159566;"Absolute distance";"Cover";452
"2708";529.274743162167;"Absolute distance";"Cover + Spatial 
 structure";452
"2709";590.019398117889;"Absolute distance";"Spatial 
 structure";452
"2710";475.248231322761;"Relative distance";"Cover";452
"2711";436.967620180902;"Relative distance";"Cover + Spatial 
 structure";452
"2712";567.934065370845;"Relative distance";"Spatial 
 structure";452
"2713";581.573184402544;"Absolute distance";"Cover";453
"2714";524.144668544593;"Absolute distance";"Cover + Spatial 
 structure";453
"2715";590.298620508453;"Absolute distance";"Spatial 
 structure";453
"2716";479.224139049812;"Relative distance";"Cover";453
"2717";427.070052471844;"Relative distance";"Cover + Spatial 
 structure";453
"2718";559.338165922231;"Relative distance";"Spatial 
 structure";453
"2719";473.85217689023;"Absolute distance";"Cover";454
"2720";394.36123942825;"Absolute distance";"Cover + Spatial 
 structure";454
"2721";472.800375847166;"Absolute distance";"Spatial 
 structure";454
"2722";357.067901581842;"Relative distance";"Cover";454
"2723";289.74186858235;"Relative distance";"Cover + Spatial 
 structure";454
"2724";462.252946182364;"Relative distance";"Spatial 
 structure";454
"2725";532.675959999038;"Absolute distance";"Cover";455
"2726";473.332355835398;"Absolute distance";"Cover + Spatial 
 structure";455
"2727";524.336528090349;"Absolute distance";"Spatial 
 structure";455
"2728";449.028641040147;"Relative distance";"Cover";455
"2729";397.840233778511;"Relative distance";"Cover + Spatial 
 structure";455
"2730";508.234351950745;"Relative distance";"Spatial 
 structure";455
