"ID_sim";"pcrit";"pinfer";"qinfer";"Size_tipping";"Site";"aridity";"Sand";"MF"
"125";25;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"126";26;0.290726352960862;0.295726352960862;0.945527854924397;0.29870625;10;0.7716;2.784452477;0.709906931
"127";27;NA;0.326426959961761;0.919879545048136;NA;10;0.7716;2.784452477;0.709906931
"128";28;0.365;0.370207868687116;0.873227478876188;0.04644375;10;0.7716;2.784452477;0.709906931
"129";29;0.351548050086517;0.356548050086517;0.888804668633769;0.2477;10;0.7716;2.784452477;0.709906931
"130";30;0.325536100194985;0.330536100194985;0.915561486726691;0.10720625;10;0.7716;2.784452477;0.709906931
"131";31;0.346647837637121;0.351647837637121;0.894517531043988;0.06661875;10;0.7716;2.784452477;0.709906931
"132";32;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"133";33;0.3725;0.379789279056899;0.863475486344763;0.051925;10;0.7716;2.784452477;0.709906931
"134";34;0.351548050086517;0.356548050086517;0.888804668633769;0.19095625;10;0.7716;2.784452477;0.709906931
"135";35;0.3325;0.339981114934093;0.907553799055493;0.07788125;10;0.7716;2.784452477;0.709906931
"136";36;0.35;0.356548050086517;0.888804668633769;0.05341875;10;0.7716;2.784452477;0.709906931
"137";37;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"138";38;0.363428365027147;0.368428365027147;0.875831687958914;0.2435125;10;0.7716;2.784452477;0.709906931
"139";39;0.366804528515468;0.371804528515468;0.873452797328748;0.2827375;10;0.7716;2.784452477;0.709906931
"140";40;0.3625;0.36754335670119;0.879115172225908;0.2882125;10;0.7716;2.784452477;0.709906931
"141";41;0.354611185198564;0.359611185198564;0.886219858398263;0.15001875;10;0.7716;2.784452477;0.709906931
"142";42;0.340528279425574;0.345528279425574;0.901150771606553;0.25448125;10;0.7716;2.784452477;0.709906931
"143";43;0.3525;0.359611185198564;0.886219858398263;0.0631625;10;0.7716;2.784452477;0.709906931
"144";44;NA;0.263649082107502;0.967546475396605;NA;10;0.7716;2.784452477;0.709906931
"145";45;NA;0.351647837637121;0.894517531043988;NA;10;0.7716;2.784452477;0.709906931
"146";46;0.290726352960862;0.295726352960862;0.945527854924397;0.32601875;10;0.7716;2.784452477;0.709906931
"147";47;0.368409810810089;0.373409810810089;0.869201133730676;0.1330375;10;0.7716;2.784452477;0.709906931
"148";48;NA;0.295726352960862;0.945527854924397;NA;10;0.7716;2.784452477;0.709906931
"149";49;0.346647837637121;0.351647837637121;0.894517531043988;0.1014125;10;0.7716;2.784452477;0.709906931
"150";50;0.305892674754775;0.310892674754775;0.933133320742103;0.3425125;10;0.7716;2.784452477;0.709906931
"151";51;NA;0.356555460956837;0.887717386573438;NA;10;0.7716;2.784452477;0.709906931
"152";52;0.351548050086517;0.356548050086517;0.888804668633769;0.1206625;10;0.7716;2.784452477;0.709906931
"153";53;0.34;0.345528279425574;0.901150771606553;0.190725;10;0.7716;2.784452477;0.709906931
"154";54;NA;0.223628008545313;0.987164930661359;NA;10;0.7716;2.784452477;0.709906931
"155";55;0.346647837637121;0.351647837637121;0.894517531043988;0.20255;10;0.7716;2.784452477;0.709906931
"156";56;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"157";57;0.354611185198564;0.359611185198564;0.886219858398263;0.12916875;10;0.7716;2.784452477;0.709906931
"158";58;0.354611185198564;0.359611185198564;0.886219858398263;0.27044375;10;0.7716;2.784452477;0.709906931
"159";59;0.365;0.370207868687116;0.873227478876188;0.11280625;10;0.7716;2.784452477;0.709906931
"160";60;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"161";61;0.368409810810089;0.373409810810089;0.869201133730676;0.1698875;10;0.7716;2.784452477;0.709906931
"162";62;0.4025;0.409260932763861;0.827104521201969;0.18035625;10;0.7716;2.784452477;0.709906931
"163";63;0.324905421408461;0.329905421408461;0.916811022003037;0.31360625;10;0.7716;2.784452477;0.709906931
"164";64;0.337020955349444;0.342020955349444;0.904872248138721;0.1774125;10;0.7716;2.784452477;0.709906931
"165";65;0.365207868687116;0.370207868687116;0.873227478876188;0.2147;10;0.7716;2.784452477;0.709906931
"166";66;0.3675;0.37257484801385;0.870159063446063;0.0646;10;0.7716;2.784452477;0.709906931
"167";67;0.351548050086517;0.356548050086517;0.888804668633769;0.1101125;10;0.7716;2.784452477;0.709906931
"168";68;0.377538715110331;0.382538715110331;0.859295650320109;0.23756875;10;0.7716;2.784452477;0.709906931
"169";69;NA;0.330536100194985;0.915561486726691;NA;10;0.7716;2.784452477;0.709906931
"170";70;0.369502051956634;0.374502051956634;0.869405304819101;0.3026625;10;0.7716;2.784452477;0.709906931
"171";71;0.319644743993944;0.324644743993944;0.921605325758617;0.2933;10;0.7716;2.784452477;0.709906931
"172";72;0.3625;0.36754335670119;0.879115172225908;0.3032875;10;0.7716;2.784452477;0.709906931
"173";73;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"174";74;0.322896089772571;0.327896089772571;0.917786711055075;0.09048125;10;0.7716;2.784452477;0.709906931
"175";75;0.39471055091404;0.39971055091404;0.83623469598066;0.15161875;10;0.7716;2.784452477;0.709906931
"176";76;0.369502051956634;0.374502051956634;0.869405304819101;0.27683125;10;0.7716;2.784452477;0.709906931
"177";77;NA;0.250821339384762;0.973633496422112;NA;10;0.7716;2.784452477;0.709906931
"178";78;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"179";79;NA;0.285417446955252;0.953313890632987;NA;10;0.7716;2.784452477;0.709906931
"180";80;0.3225;0.327896089772571;0.917786711055075;0.16195;10;0.7716;2.784452477;0.709906931
"181";81;0.351548050086517;0.356548050086517;0.888804668633769;0.12485625;10;0.7716;2.784452477;0.709906931
"182";82;NA;0.250821339384762;0.973633496422112;NA;10;0.7716;2.784452477;0.709906931
"183";83;0.365207868687116;0.370207868687116;0.873227478876188;0.1366125;10;0.7716;2.784452477;0.709906931
"184";84;NA;0.342020955349444;0.904872248138721;NA;10;0.7716;2.784452477;0.709906931
"185";85;0.319644743993944;0.324644743993944;0.921605325758617;0.07188125;10;0.7716;2.784452477;0.709906931
"186";86;NA;0.327896089772571;0.917786711055075;NA;10;0.7716;2.784452477;0.709906931
"187";87;0.334981114934093;0.339981114934093;0.907553799055493;0.41366875;10;0.7716;2.784452477;0.709906931
"188";88;0.3675;0.373239903381241;0.870147056092793;0.1002375;10;0.7716;2.784452477;0.709906931
"189";89;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"190";90;0.385;0.392463180160579;0.846725994566215;0.04825;10;0.7716;2.784452477;0.709906931
"191";91;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"192";92;NA;0.250821339384762;0.973633496422112;NA;10;0.7716;2.784452477;0.709906931
"193";93;0.300471323572989;0.305471323572989;0.938117004596638;0.2938;10;0.7716;2.784452477;0.709906931
"194";94;0.363428365027147;0.368428365027147;0.875831687958914;0.35746875;10;0.7716;2.784452477;0.709906931
"195";95;0.340528279425574;0.345528279425574;0.901150771606553;0.25244375;10;0.7716;2.784452477;0.709906931
"196";96;NA;0.356555460956837;0.887717386573438;NA;10;0.7716;2.784452477;0.709906931
"197";97;0.324905421408461;0.329905421408461;0.916811022003037;0.1117875;10;0.7716;2.784452477;0.709906931
"198";98;0.385;0.392463180160579;0.846725994566215;0.0519375;10;0.7716;2.784452477;0.709906931
