"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"1257";0.508963514707739;3.47873000124023;1.92204623034564;0.00782630536326758;0.137550768653768;0.519975566233197;5.19710286056755;0.708094436395897;1.36626548996917;5.4823254788915;-1.57665216209314;"No change";330
"2257";0.508963514707739;2.88197927114677;1.73385625036699;-0.585475709448482;0.0807473467737796;0.477962295113113;3.53401611577703;0.91583551704157;1.51441931236787;6.15163791202689;-0.741647019499969;"/2";330
"3257";0.508346899039229;2.34224598930481;1.52770148585213;-1.13762834089318;0.0545463558019362;0.445469767098625;2.84329038702125;0.911421667341354;1.51652761889672;4.13985768132922;-0.329829596379665;"/3";330
"1258";0.397300043547685;3.4711362805992;2.16754550529442;0.408639068133241;0.144117373511905;0.459584637475397;5.18228901415199;0.148303929064188;NA;1.51297045011005;-3.50375542157779;"No change";331
"2258";0.397300043547685;2.79368213228036;1.95042399294112;0.0704324326010609;0.0915775522791353;0.173039689994566;3.48681756039321;0.732911764147253;1.30993111318794;1.70479826692941;-2.81181524176788;"/2";331
"3258";0.39684113865932;2.06339144215531;1.64857019311596;-0.504220333203886;0.0601360528493942;0.0362700854896398;2.56436864682682;0.800224293288661;1.37949572132177;3.08737348502273;-1.07541242442343;"/3";331
"1259";0.358361155465234;3.41691139240506;2.25495102834036;0.587298718105018;0.135810008259327;0.429559446048075;5.13210876349832;0.438284342234827;NA;1.41256818593949;-3.70188277854293;"No change";332
"2259";0.358361155465234;2.67955801104972;2.01186584661542;0.125921866187765;0.0837394022164787;0.190127518002873;3.48563756754874;0.540309398939727;0.452854548334984;1.50179583439045;-3.25795138960697;"/2";332
"3259";0.357685950413223;1.93584905660377;1.68864593024306;-0.419386401537996;0.0582676788355875;0.158900124357551;2.6363288428489;0.689414749110678;NA;2.26193795315166;-1.74936515772723;"/3";332
"1260";0.427275366526346;3.48496687616783;2.09878512660578;0.304616521014133;0.144248580511175;0.454645975849247;5.16162547831705;0.462745853062261;1.26204117471941;2.22275555861849;-2.79921381488988;"No change";333
"2260";0.427275366526346;2.83356133150935;1.89186092865998;0.0237790409650516;0.0799361685463659;0.203870822187128;3.40978576439516;0.587537601366501;1.32323206560709;2.89184811504083;-1.83008060164134;"/2";333
"3260";0.426372819100092;2.11062590975255;1.59942569642941;-0.219062597937638;0.0470766963405185;0.0971611333547652;2.29880887681294;0.806801428690266;1.40819847569179;4.02266713997689;-0.83917665684072;"/3";333
"1261";0.426997853806338;3.24281173774854;2.02741706573949;0.282353774296952;0.113043121781704;0.343769220864218;4.49217721659567;0.737009767632238;1.36113076005568;3.63960007269323;-2.45665161190558;"No change";334
"2261";0.426997853806338;2.31496786042241;1.69037209623577;-0.231659587095938;0.0642957367381466;0.262901684106788;2.71895814223149;0.799719679057267;1.47925403329314;7.08872715206798;-0.941346369572489;"/2";334
"3261";0.427176098822178;1.46003552397869;1.22901970826777;-0.70410355257939;0.0377080880429095;0.327183901671364;1.89237430213833;1;1.64137787551083;5.41819425125685;-0.373518928576099;"/3";334
"1262";0.557189748769095;3.41826215022091;1.81398171371973;-0.163051445085741;0.112733668443152;0.37428143829466;4.68537741232474;0.796702022596133;1.38717256861111;9.26087513631057;-0.79185284201279;"No change";335
"2262";0.557189748769095;2.67891070297657;1.57025969278867;-0.657354316919455;0.0483980518411101;0.32462748820988;2.66346300813155;0.812241929578108;1.50253773947124;5.95574096040914;-0.405401986757347;"/2";335
"3262";0.555970506559418;1.9672131147541;1.26365791050371;-1.14989009787152;0.0228165064102564;0.275308975484568;1.78206102853862;1;1.39848466559486;2.92134201063259;-0.203163505957251;"/3";335
"1263";0.570571897487691;3.46310432569975;1.80328148300802;-0.229266896480812;0.118629558960042;0.348790044266182;4.6445202683727;0.802314672943119;1.35443818384926;5.87939318276762;-1.29987230894947;"No change";336
"2263";0.570571897487691;2.82185273159145;1.59850975846602;-0.519055701240595;0.0450802992606043;0.241921764452408;2.63594105293902;0.791197153229013;1.44779626666753;5.65405850870962;-0.396166222304389;"/2";336
"3263";0.572089757094066;2.1823472356935;1.33886039309757;-1.33724023297417;0.0193186649659864;0.150043544435672;1.65510332715278;1;1.55422120628463;2.97944274572331;-0.170271498077033;"/3";336
"1264";0.366817677514793;3.46654064272212;2.24604750963968;0.510362146511638;0.151708829491311;0.713687142873415;6.49178926954123;0.687271117858144;1.40797429092164;9.54896574700314;-1.43265589396304;"No change";337
"2264";0.366817677514793;2.88627977188863;2.06285874259173;0.0933840203405968;0.140856481481481;0.81059326211997;5.40665283268195;0.828868778920378;1.55884803038212;7.89838542367447;-1.18801355521101;"/2";337
"3264";0.364769306168172;2.41910966340934;1.89188972790708;-0.151332096207089;0.142901205365725;0.856771137808998;4.22540222254972;0.792519362968581;1.73034584963616;8.06375192418308;-0.711161867162505;"/3";337
"1265";0.307969674556213;3.33008105673972;2.38075060514845;0.840443908684355;0.12629166796645;0.61044859544142;5.58459839232273;0.672537675405624;1.40468043564085;4.4430215321284;-2.84226864287777;"No change";338
"2265";0.307969674556213;2.73749446657813;2.18479703388832;0.395552853653025;0.100300335237234;0.507478076601078;4.24618782950737;0.738684225971524;1.4801725357294;5.42108138709499;-1.84219669912502;"/2";338
"3265";0.309272095031389;2.45573294629898;2.07195909226346;-0.0507063936139827;0.0750627763360246;0.474235092147516;3.19583285507841;0.759944441629466;1.56065569965463;6.60131188834164;-1.00427640472559;"/3";338
"1266";0.267173631656805;3.30876373388701;2.51643115143702;1.04849229106324;0.119052961794279;0.640850798239733;6.02739500432007;0.766421557308141;1.4215257847277;6.62135524113706;-2.34421254617789;"No change";339
"2266";0.267173631656805;2.70025706940874;2.31320350547851;0.572439757498559;0.106998231358207;0.611773037059747;4.80991688198546;0.807806976802923;1.54834646417858;5.58304697020967;-2.07575013844788;"/2";339
"3266";0.265887185231861;2.20521739130435;2.11550927003244;0.207900367378456;0.0986000539155613;0.565738447863068;3.54872467985136;0.897003670036573;1.69643936962722;5.78711462108413;-1.73838893870504;"/3";339
"1267";0.33352122340947;3.27371592328606;2.28397448495128;0.649352954424639;0.113112676945778;0.285092720336393;4.68939821164378;0.389942821998959;NA;1.44352417897568;-4.27089903397381;"No change";34
"2267";0.33352122340947;2.24608501118568;1.9072374828802;0.0305527686429456;0.0615893830128205;0.148043960693983;2.89844520206523;0.501199235608046;0.529714424611067;2.75425240478652;-2.34575438163974;"/2";34
"3267";0.334397663424173;1.13321492007105;1.22048304036901;-0.374851035711987;0.0372376086665135;0.228378244467191;2.173344008711;0.784255187509996;1.35503096766029;4.56624374765512;-0.949470472540827;"/3";34
"1268";0.195873015873016;2.90784903912943;2.69770235397172;1.36571539124795;0.0715854573969081;0.546386103752681;5.4428648634561;0.592109467719651;1.47312842090894;4.06228208327475;-3.74820107033571;"No change";340
"2268";0.195873015873016;1.74257425742574;2.18565218611118;0.653317291055889;0.0831987847222222;0.690376475907282;4.03224013703805;0.7835124075603;1.41243035826327;4.49091382625094;-2.90434650238023;"/2";340
"3268";0.195873015873016;1.18367346938776;1.79891142035008;0.328649000646908;0.103000967926999;0.747949076449344;4.23766717590447;0.8999435024669;1.68105938304065;6.33796905494167;-1.5694325778204;"/3";340
"1269";0.136054421768707;2.634;2.96320391654583;1.80948622279493;0.044954044096269;0.313944087488895;4.2969041681767;0.564118755923486;0.813851588594795;1.78156473324958;-5.19295685089021;"No change";341
"2269";0.136054421768707;1.15460526315789;2.13845883528439;0.788296837238175;0.0442364192965155;0.403883670254555;3.15854862372154;0.443405396792258;0.998497067647646;1.95087162304975;-4.11496384942484;"/2";341
"3269";0.136054421768707;0.38961038961039;1.05209227303322;0.196691613435001;0.0537021142709535;0.486296315191061;2.88672193964581;0.819975134751217;1.70369085059401;4.40277013722502;-2.39443188948515;"/3";341
"1270";0.0643764172335601;2.33532934131737;3.5911608316689;2.9294003580381;0.0202746232955055;0.248308183877682;3.8422835598364;0.405330827871717;0.707427575125623;1.33755703153024;-6.1403381698344;"No change";342
"2270";0.0643764172335601;0.826446280991736;2.55238754535332;1.57862576372208;0.0229279325553364;0.305784258231784;2.62944889948209;0.50379390709661;0.773995683030187;1.23781220415641;-5.69700278767082;"/2";342
"3270";0.0643764172335601;0.3;1.53903510063603;0.84904048868723;0.0298567745878989;0.377254163588349;2.47398699971975;0.610081956212427;0.803109589680183;1.20763280292743;-4.9416424226093;"/3";342
"1271";0.183309435561688;3.76622226595169;3.02265209700093;1.63845136387877;0.129726125974712;0.839970173108294;7.62350625844511;0.499434210418352;1.22031716220457;2.40594149563533;-3.33938149869383;"No change";343
"2271";0.182963782842212;3.52818464269862;2.959250526834;1.49475893895123;0.122209013643381;0.71066016491094;6.63718000289091;0.582356747300933;1.28036104016927;2.19412589308286;-3.3033040724644;"/2";343
"3271";0.183309435561688;3.30854605993341;2.89308848547166;1.31377950197831;0.115740490487308;0.615297171255937;5.3672364308435;0.626276966060516;NA;2.05269077256246;-3.25785308092959;"/3";343
"1272";0.296034773512251;3.77494135924696;2.54566320208218;0.900577551166002;0.176925063774946;0.829520063740849;7.6422621282623;0.581702218113744;1.18580440868761;3.94383442010893;-2.41196268031027;"No change";344
"2272";0.29453658005516;3.54794332095199;2.48872016228114;0.771582411350934;0.159383755616873;0.710964523329126;6.51725109723831;0.64026703728179;1.29958304955445;3.72726224898383;-2.34809641721678;"/2";344
"3272";0.296034773512251;3.34799038131226;2.42563863313399;0.645259699636605;0.146261325587136;0.638203037595423;5.42421083417626;0.630036753514497;1.34156338301973;3.36481872032436;-2.2857644477286;"/3";344
"1273";0.347572798023248;3.80343521353329;2.39268580713162;0.638166036159729;0.194411671680425;0.835270248378083;7.53514413085783;0.418975476762584;1.1542347627252;3.60075179722427;-2.01302452737884;"No change";345
"2273";0.34733814777181;3.59761686526123;2.33772812866919;0.492610426936106;0.175950262452728;0.720115341251371;6.69279349104365;0.664627522877991;1.26211115577825;3.30633886939817;-1.95678339078094;"/2";345
"3273";0.347572798023248;3.39383561643836;2.27874187726473;0.358863810306824;0.159179083947602;0.67120657294242;5.27755958928116;0.562576893967896;1.31056513762545;3.62044489377668;-1.72103123235186;"/3";345
"1274";0.426845407313009;3.42447034506517;2.08228019104964;0.259002572683179;0.130703118122249;0.336061779471036;4.83005488171179;0.498756882490777;NA;2.20214854110662;-3.06692622964788;"No change";35
"2274";0.426845407313009;2.60529715762274;1.80888011579432;-0.260488267017258;0.06858828125;0.149786609547069;3.0400273635634;0.68336299630746;1.29489465434495;2.41497595248876;-2.29098708764101;"/2";35
"3274";0.427736937204525;1.64923747276688;1.34955994844106;-0.545188282437821;0.0401338465073529;0.0693130402283769;2.00354947097889;0.912855752712475;1.42954484090379;3.89257745465804;-0.455364151503895;"/3";35
"1275";0.372953631996863;3.38388750164279;2.20532637506193;0.490828914800819;0.130405034513806;0.412272125543886;5.13512685415398;0.389504272388673;NA;3.01874242970235;-2.54562930601459;"No change";36
"2275";0.372953631996863;2.55893254262417;1.9258913740615;-0.0310512938943365;0.0844807091346154;0.26414434598439;3.39400171241248;0.571195663583804;1.32006203921566;2.79891911325137;-2.13021386705326;"/2";36
"3275";0.372664042969233;1.68283093053735;1.50755540725844;-0.554092081059089;0.0653636259191177;0.232372945076729;2.52350646363965;0.821695166736907;1.50220434717398;5.57528195543267;-0.634529472116412;"/3";36
"1276";0.254435839623566;3.36332113272972;2.58163549657278;1.05607190196752;0.117092768982593;0.479396278313855;5.43905140991488;0.418203397334155;NA;1.85698262611096;-3.6373901197336;"No change";37
"2276";0.254435839623566;2.5372972972973;2.29980603675383;0.548473678816618;0.0904071514423077;0.347843962055116;3.83354054441925;0.5140660705133;0.489673290508794;2.01809398296004;-2.96493982094481;"/2";37
"3276";0.255439221801441;1.62666666666667;1.85130370827954;0.116642892186482;0.0817342122395833;0.308505647492232;3.22477908693603;0.621988515184742;1.36019472525305;2.57429789809849;-2.31807535670423;"/3";37
"1277";0.444539751004803;3.47935387838359;2.0575624088614;0.20067144000791;0.140888087109844;0.420278070015651;5.19595821478677;0.469386961663236;1.24767302936878;3.16376955372385;-2.35811293234353;"No change";38
"2277";0.444539751004803;2.77233600474918;1.83040608726078;-0.215894675151028;0.0814928886217949;0.262127438930713;3.55785594142928;0.730850132518044;1.32387918541161;3.19711027539922;-2.00040225553127;"/2";38
"3277";0.444741466795376;1.94157740993184;1.47376287973315;-0.644152677619255;0.0538485657935049;0.25595466162907;2.77145268675484;0.773842660522329;1.37589828623376;4.41223289160384;-0.486761664564646;"/3";38
"1278";0.257180668561906;3.3642081189251;2.57116905725848;1.05651009393395;0.117217058698479;0.49531162375224;5.55900049386424;0.55154881284252;NA;1.63419472263586;-3.82756365181024;"No change";39
"2278";0.257180668561906;2.55866523143165;2.29746217910211;0.517554338486469;0.0907642227564103;0.369146394060112;4.08796634973454;0.621108903020171;NA;1.7946951477437;-3.43114837922199;"/2";39
"3278";0.2569243335561;1.61396303901437;1.83766632874489;0.0756257926984854;0.0786601347081801;0.337325798141762;3.48405457950322;0.745589648290209;1.39817784303733;2.9361633515226;-2.08323576562683;"/3";39
"1279";0.36945954963973;3.65818057555713;2.29267993113071;0.532626061333198;0.173185960008278;0.673589671601554;6.38593524901046;0.619705845160139;0.790322723847768;2.69202992947502;-2.85410847062598;"No change";4
"2279";0.369248076643925;3.25131073051381;2.17534478313622;0.287829959681697;0.134088037077562;0.492116272702186;5.33007795504427;0.700762760832459;1.30083815507101;3.02229409576652;-2.52912750432848;"/2";4
"3279";0.36945954963973;2.79755391052462;2.02445944980462;0.00259516382827702;0.109199454577059;0.465818392449952;4.13802229117186;0.758287264370506;1.36476212917884;3.98677421520448;-2.00629638519811;"/3";4
"1280";0.440169989320043;3.43446393368043;2.05445514074769;0.233521424614367;0.138945748782087;0.429726959176478;4.96883821201862;0.472909301351013;0.942292265699955;3.90568576426709;-2.09360329131092;"No change";40
"2280";0.440169989320043;2.73961218836565;1.82841066060576;-0.222545956270943;0.077917925090401;0.201748667380591;3.31437305646943;0.331652544606951;1.32336135999006;3.39718346129788;-1.64255412054298;"/2";40
"3280";0.439931972789116;2.04502814258912;1.53654672237758;-0.679557181191166;0.0481476099937524;0.164054245053124;2.40645461887456;0.70047652678429;1.4473150076841;4.75393412749357;-0.491289805436175;"/3";40
"1281";0.375756496974012;3.30542396968261;2.17437870618798;0.509875564982897;0.121602325478608;0.39109611155479;4.8298846110551;0.321845949923013;1.33357749881378;3.09925841669948;-3.22936586167819;"No change";41
"2281";0.375756496974012;2.47751605995717;1.88607042934065;0.0259821451990151;0.0683142258382643;0.197336573443329;3.1659548923548;0.677486397508039;1.41063035837434;5.09587141749913;-1.62206626529154;"/2";41
"3281";0.375487528344671;1.79345088161209;1.56367165251724;-0.323626662347555;0.0400032063989812;0.15917114049866;2.07663197336382;0.751125227066672;1.51343668297371;6.27215833284913;-0.678158040295313;"/3";41
"1282";0.367323780704877;3.34884002665213;2.2101256087902;0.516780329048486;0.127822053159348;0.421136079480199;5.0159811753857;0.451472270306925;1.30675144619934;2.5418919571343;-3.1891511341379;"No change";42
"2282";0.367323780704877;2.54813773717498;1.9368743768411;0.0308784404787515;0.0801650161626123;0.240787313520497;3.58479585153445;0.546835574758014;1.3734349535151;2.63351829394512;-2.71618214350638;"/2";42
"3282";0.366621315192744;1.76590330788804;1.57208815098902;-0.443377978542267;0.0504883938869665;0.2080429324971;2.61788536155797;0.577287183230542;1.49592805588744;5.21358121817876;-0.882185119387644;"/3";42
"1283";0.284425;3.15566493803287;2.40648491124766;0.834945513567732;0.0998658031962785;0.333049513570527;4.78502480822961;0.662347974987718;NA;2.49648177549587;-3.49495876147663;"No change";43
"2283";0.284425;1.9741136747327;1.93740520589378;0.130298126585745;0.0669281450320513;0.348770055303922;3.57586112892197;0.721191521452312;0.965199643706454;2.92396331108866;-2.78385191451849;"/2";43
"3283";0.284027140087746;0.906166219839142;1.16015295753681;-0.266206118118862;0.0608051374846814;0.42723177674819;3.18172552489689;0.85007571079568;1.50504594434148;5.69375341598065;-1.05152894563122;"/3";43
"1284";0.215975;2.99872670447969;2.63078038546851;1.23002707721866;0.0788191395308123;0.314627427885471;4.51648431358912;0.493176224126338;0.601906903013802;1.55179584453321;-4.68583808905555;"No change";44
"2284";0.215975;1.77885391444713;2.10856190738085;0.402761183182995;0.0584604767628205;0.284757065243897;3.36040292942165;0.526950427073293;0.536655628775886;1.4152693234474;-4.3428059215206;"/2";44
"3284";0.21684011835527;0.830508474576271;1.34287783297662;-0.127286123354432;0.0537324194814645;0.301645769276029;2.75699163330238;0.604221044747308;1.07401041724457;3.0999378357848;-2.10078805988701;"/3";44
"1285";0.21315;3.04245836265541;2.6584249963162;1.22729081910701;0.0800272133853541;0.315863166090162;4.71445760664409;0.365705826512772;0.484276653427651;1.64210708981192;-4.59521985513492;"No change";45
"2285";0.21315;1.72312703583062;2.08989982004202;0.396516380496459;0.0624258213141026;0.358962238809931;3.59957235891982;0.588344936461948;0.752383446987001;1.88256454724495;-3.87280229227486;"/2";45
"3285";0.211738598102234;0.607476635514019;1.05396122836777;-0.0515460750301228;0.0584460688572304;0.414808838726147;3.27930557537253;0.835834049462058;1.50016952553355;4.40202882296868;-1.68722574154622;"/3";45
"1286";0.217532848163479;3.45584943205373;2.76547369669635;1.33733121269072;0.113748175944142;0.530422752141252;5.67027626442833;0.279153804174044;NA;1.17442385780011;-5.22772357441526;"No change";46
"2286";0.217466250544346;2.75432999088423;2.53888582593093;0.86754265682376;0.0894566134148112;0.186228221410435;4.40078734136916;0.396191473137332;NA;1.2559537427042;-4.48418266453385;"/2";46
"3286";0.217532848163479;1.93754538852578;2.18682732212456;0.427427568456694;0.0632008568206485;0.141051831170878;3.17454872027566;0.369129403911456;NA;1.30239159126446;-4.08152232292335;"/3";46
"1287";0.133845557268981;3.39307370974262;3.23280491105901;2.06680643791532;0.0781909320526407;0.526629063119583;5.63862330042234;0.313253642455778;NA;1.07846840452428;-5.1301241910168;"No change";47
"2287";0.134090579184207;2.60619803476946;2.96713221099941;1.45486647386938;0.0656125014606527;0.241502293492878;4.41260903590881;0.447854069694254;NA;1.0049243725447;-4.89125678344772;"/2";47
"3287";0.133845557268981;1.72395833333333;2.55569170478009;0.929532831540068;0.0509514223345242;0.189906446417109;3.33630160493771;0.346720093880146;NA;1.09493057718223;-4.49180671746746;"/3";47
"1288";0.17336255174093;3.38098210570121;2.97053643365094;1.65860106814208;0.0914295000227812;0.495014463599282;5.49563773921483;0.30363162003558;NA;1.23144732693161;-4.81500194548927;"No change";48
"2288";0.173619175497169;2.56972940826643;2.69469162967452;1.08230404726856;0.0721874330534192;0.155952630058661;4.13777802833251;0.358436939128134;NA;1.14477839056453;-4.55409465373257;"/2";48
"3288";0.17336255174093;1.65270684371808;2.25478465763251;0.603709065828901;0.0521943280913188;0.0826412289615831;2.99478598126305;0.429915537411047;NA;1.09722608207606;-4.44924710304867;"/3";48
"1289";0.200317434551669;3.47328141178589;2.85295179682654;1.44728213841775;0.109962323884662;0.56808277304824;5.82209385428581;0.286556222103614;NA;1.30489695022232;-4.83750008227571;"No change";49
"2289";0.200636884888953;2.82673031026253;2.64537922383585;1.0187358344187;0.0909508887628891;0.270529194936448;4.63185709017937;0.352382667846469;NA;1.22640687400988;-4.69058608798557;"/2";49
"3289";0.200317434551669;2.07170693686672;2.33622487256082;0.496476843552622;0.0708559326904234;0.240459509654067;3.50848407670069;0.44268332794233;NA;1.35932483974186;-4.0437819949405;"/3";49
"1290";0.35349764178593;3.63274573330952;2.32986722742274;0.599506533330862;0.166808780396764;0.646035597396578;6.262709626409;0.0728866774374723;NA;1.67334043600477;-3.84016950286215;"No change";5
"2290";0.353843083176078;3.19013207077;2.19896404941982;0.3055702799088;0.127834426941694;0.401462080074872;4.93034649865925;0.265371468006257;NA;1.76944715692065;-3.3675135921185;"/2";5
"3290";0.35349764178593;2.69801462904911;2.03239464466544;-0.0297157220853247;0.0979572607176774;0.30514797068947;3.93186923465345;0.411313950429888;1.32166499607079;3.16917070643749;-1.99668670163784;"/3";5
"1291";0.520682845007169;3.71124735875853;1.96398220078687;-0.0879918926070818;0.177795682587356;0.639510555209547;6.18068816177545;0.598412549167971;1.18735952108147;4.09140202115859;-1.72979100380133;"No change";50
"2291";0.522209319204529;3.3710253082414;1.86490372069155;-0.393796022489431;0.121239895492514;0.427353122863929;5.01584759626647;0.679318926991926;1.29646262886891;4.3358687510704;-1.57803742940629;"/2";50
"3291";0.520682845007169;2.96588946459413;1.73979114089743;-0.705615242546852;0.0827493890283242;0.410197963418549;3.85869802906829;0.680202024257738;1.37455115271818;4.6870194595601;-0.951057455399203;"/3";50
"1292";0.407650894137381;3.65410140695514;2.19319433236551;0.370434652142678;0.174687650232558;0.610241608813915;6.06956264452836;0.428299414081234;0.545681698473878;2.38554495490792;-2.8635454705134;"No change";51
"2292";0.40786942952533;3.22518470928365;2.06779840427444;0.0904735941217922;0.126060444905952;0.307768077289691;4.69653517590479;0.496456620859312;NA;2.4656751530688;-2.62057623697242;"/2";51
"3292";0.407650894137381;2.72264931992904;1.89894954342404;-0.243081934249514;0.0847428637142179;0.246899128620191;3.5795373183468;0.650338487650777;1.28909137892927;2.7234068489705;-2.31245426489737;"/3";51
"1293";0.194312326595323;2.79347271800102;2.66557400719128;1.37286018182241;0.0642932465835048;0.294982317725503;4.55940961766288;0.480198012550003;0.644920583769095;1.49609865109735;-5.38363666529837;"No change";52
"2293";0.194312326595323;1.35149863760218;1.93950256223496;0.613283819293476;0.0564680607091321;0.444622190025839;3.20939843815132;0.762170647649951;1.12470283600655;3.33163185500214;-3.10287061969896;"/2";52
"3293";0.194312326595323;0.327272727272727;0.521327056228296;0.323760097807828;0.0614117281527996;0.604670443058652;3.09751582921154;0.797278119619452;1.62766883621223;6.89949321605367;-1.28248082024549;"/3";52
"1294";0.187904610912934;2.79451573211461;2.69947966306082;1.26746051533733;0.0574557474761132;0.208267822685987;4.13360652039464;0.334867630529566;0.324900774788778;1.25225578566849;-5.25551556540209;"No change";53
"2294";0.187904610912934;1.07037643207856;1.73983122596401;0.32497665817697;0.0458041431534735;0.299712146077461;2.83235538711208;0.636357373961579;0.581833958401897;1.71055126374026;-4.00456255215196;"/2";53
"3294";0.187904610912934;0.166666666666667;-0.119938635549644;-0.22672685019778;0.042973553604134;0.471328125814684;2.47412233926573;0.817610716834004;1.27690759922492;3.53236279898616;-2.09743842813181;"/3";53
"1295";0.137699828246796;2.91964499880067;3.05414115368433;2.00826208442888;0.0590046379419436;0.564358863007674;5.43009868592649;0.735681321022606;1.13486327382536;4.22855561305688;-3.53932570074388;"No change";54
"2295";0.137699828246796;1.83001808318264;2.58700496887334;1.46897642883223;0.0620636370078334;0.652413456660539;4.08693155681942;0.775831018048187;1.41834182250279;4.4504616366657;-2.74766734637168;"/2";54
"3295";0.137699828246796;1.2212389380531;2.18254498699313;1.07041908758627;0.0777843529238618;0.674428340535267;3.90250508619115;0.887147027152685;1.76825548240134;5.56039477217161;-1.97884861550548;"/3";54
"1296";0.296076099881094;2.96564033913431;2.30423173862185;0.744100341764235;0.0770407551818112;0.124014573189416;3.70032983133706;0.47614020234805;0.269314876886827;1.19723539685876;-4.80065770196435;"No change";55
"2296";0.296076099881094;1.47721410146174;1.60729671353378;-0.0366866818726205;0.0411761911203875;0.0766309555704617;2.14339761402503;0.583846947293033;NA;1.87450752594774;-3.16976485452899;"/2";55
"3296";0.296076099881094;0.51;0.543794210244475;-0.49002921034517;0.0290055926216641;0.0955548327641352;1.48660166796583;0.903834537168632;1.40982376212727;4.42442556071503;-0.913026149660364;"/3";55
"1297";0.140144008455542;2.56516615602168;2.90710800792755;1.49783547951256;0.0369948472169056;0.0393700491102639;3.15271716000461;0.313757068063292;NA;0.793231556912036;-6.58044098014569;"No change";56
"2297";0.140144008455542;0.668341708542714;1.56212905672399;0.324686011435081;0.0238226090625644;-0.0717033556706694;1.51306133672176;0.280387723659767;-0.520291477744465;0.773901173178994;-5.59961172713396;"/2";56
"3297";0.140144008455542;0.0606060606060606;-0.838275627679802;0.13556953779503;0.0185385392137624;0.0587464711023731;0.91587026915657;0.446583620253147;0.488198364004899;1.22646248512019;-4.15059410754072;"/3";56
"1298";0.164123398071079;2.78003622459247;2.82960066487334;1.41725685577191;0.0488529483842618;0.158749635702753;3.64654290017272;0.46964436589712;NA;1.00816877021137;-5.48182869147758;"No change";57
"2298";0.164123398071079;1.02411873840445;1.83096918219484;0.376893475514423;0.0340021306818182;-0.0152154046997389;2.10867210401768;0.490025151139258;NA;1.05379465919411;-4.85427879340345;"/2";57
"3298";0.164123398071079;0.138888888888889;-0.166944319195272;-0.0608159581441518;0.0260016025641026;0.0589664572715419;1.40399530129388;0.561993495165187;0.482982430845409;1.39612369207415;-3.67823476460252;"/3";57
"1299";0.255714096974501;2.94032549728752;2.44221555587689;0.937263522760438;0.0772534264455573;0.319037602906792;4.38473543050798;0.420263529551064;0.856997830912054;2.30552866990066;-3.95508249488859;"No change";58
"2299";0.255714096974501;1.49152542372881;1.76349463786395;0.139195956160241;0.0626420454545455;0.347569444444445;3.13555918383306;0.782426426097791;1.22718504921334;3.39725337372747;-2.56020439007731;"/2";58
"3299";0.255714096974501;0.519337016574586;0.708493018295643;-0.303744362202757;0.0614488283294087;0.372032438359249;2.75200055754503;0.899915146520671;1.62379362060127;4.89846670764398;-1.19529082398237;"/3";58
"1300";0.164354604307042;2.68086816720257;2.79186964906064;1.49443728984162;0.0501486503907576;0.29226137589073;4.33808119036913;0.25687125876142;0.650091151133001;1.3338196664937;-5.32089832466494;"No change";59
"2300";0.164354604307042;1.02485659655832;1.83028166101592;0.493592886431402;0.0494630214775304;0.470268500120877;3.016971553183;0.486842904427828;0.937216565871001;1.70134881138908;-4.25898740284726;"/2";59
"3300";0.164354604307042;0.350877192982456;0.758409969729483;0.0346373090847561;0.0608118908621141;0.581520532734224;2.97098729065856;0.883103674841849;1.70731774877194;4.37763979160481;-2.19129687770294;"/3";59
"1301";0.429249068888709;3.58385680371436;2.12215748835914;0.279856280908972;0.166568000815286;0.582008917256183;5.58398487689793;0.382811628707847;1.34687116889699;2.98455754787496;-2.99167339177738;"No change";6
"2301";0.428590869502105;3.13037947848209;1.98840673557931;-0.0214251645651327;0.111486323643452;0.254125584647877;4.22617219062408;0.53251234955862;1.27106081441728;2.51556143159913;-2.44283706686807;"/2";6
"3301";0.429249068888709;2.60120481927711;1.80169267808958;-0.230495931372736;0.0712768736857279;0.088557368631989;3.07181691761981;0.642310789135411;1.29329367743148;3.09093974807669;-1.84810181945566;"/3";6
"1302";0.205112960760999;2.69694041867955;2.57631237571304;1.15082512090248;0.0547486107501656;0.168598982476062;3.70913118396096;0.464113579764905;0.62488613693763;1.51142549049401;-4.9244830520767;"No change";60
"2302";0.205112960760999;1.02874432677761;1.61253338182;0.295751542292487;0.0387922190656566;0.216042821542999;2.22403806951041;0.556594603207742;0.817722569595352;1.7540040154066;-3.73885938641896;"/2";60
"3302";0.205112960760999;0.357142857142857;0.554575006320375;-0.0935790234573569;0.0368560104330194;0.259144789089799;1.8806372208253;0.717639119649445;1.35656178645087;4.20903090438029;-1.77524966026424;"/3";60
"1303";0.228101466508125;2.97567332754127;2.56843506245356;1.20808525192857;0.0782628764429527;0.352632440368071;4.44233358310668;0.658526895264366;1.39332828668052;2.32952574931389;-3.88356407964161;"No change";61
"2303";0.228101466508125;1.79171094580234;2.06113571945554;0.50990887643916;0.0565716959132138;0.192200966779069;2.91079417066704;0.766829892722292;1.0662995450743;2.72773881285716;-2.98639562870259;"/2";61
